epoch,deterministic,uniform_v1,uniform_v2
1,80.137062248494,76.05888426411805,84.76682261630236
2,284.8071866917187,201.7577763385194,291.92189420269136
3,289.2745025241521,254.5327186006607,279.36397361679616
4,357.23094045763276,266.55481230269913,341.22282799224774
5,470.1257061044677,360.5213921132658,453.8327635124173
6,294.53399837860945,328.31327894711615,308.0392506684317
7,331.88147161021766,293.14825775979864,331.23254487158573
8,378.41592932984724,332.3923253676143,377.58396865127827
9,361.5166487039221,302.49369285813333,398.4235610256992
10,441.4701389629269,400.4515650729058,363.48795497534445
11,460.0079371650139,405.6478987935196,434.87802808743527
12,380.3621578037147,408.16444260799835,320.82295791202887
13,377.5973141949425,379.75846259880825,401.61165422633366
14,390.39347206351755,397.5083547599555,445.7458570712076
15,287.2837733673441,274.533420763599,327.90160648740743
16,363.10509946445353,435.6004785679691,507.71816702810486
17,389.452846849165,440.3536368507859,402.7945915500901
18,319.5403604968348,307.4244298219438,414.076102454942
19,405.46500622889243,280.5936426940888,506.326449091654
20,449.98964830382585,452.7221878772731,387.8262499893576
21,547.362360098781,364.6508602349416,477.6509982279182
22,498.0240811481537,432.37302620229457,476.9230054671963
23,357.14121549660376,451.374645841043,332.36420914260015
24,325.67877105992386,363.90305078405436,318.8673995631243
25,419.628395740098,414.71528218360527,393.72369272395065
26,302.64556038622175,401.16119908644083,320.2374411017922
27,450.6537119712449,460.2587210748795,441.65521847651235
28,572.1383076745772,369.5085075054057,486.649944987428
29,471.3202869692066,519.2670064038512,537.4314641390099
30,487.4735922613064,394.13093442136017,546.4238061479675
31,482.5573112191677,411.2314900028194,482.23617300070816
32,440.8279602015694,460.48394217889654,424.8023357401932
33,478.7008383392796,503.7683890294279,468.9811208964735
34,441.8691992151956,443.013320695472,390.31645471668804
35,528.397114218807,485.83539136025865,524.3448339327443
36,484.7281498922818,467.2635937350166,455.8765713780872
37,541.9863518282043,534.8267933912931,619.7404352903812
38,574.0037547261993,456.92624222845825,463.3580459739511
39,487.57984800677986,502.02813112944233,445.6463217168116
40,516.8369420449933,530.3111356773761,494.78711855989667
41,506.8045806904288,516.6607734794127,558.6174693751077
42,544.4737029403489,525.5561958582272,555.5367296718043
43,516.0297505551541,420.0727848286002,566.1148809078936
44,458.8336985075874,432.4868980290809,574.0888040127635
45,632.4991768138584,476.6655071947753,590.6025938044763
46,561.3431629110856,506.23279937223435,514.2939459137117
47,515.8300348625438,420.2835822933016,525.5353025841281
48,583.2785012798993,558.830287476438,535.9852926360288
49,493.91528102652035,605.4960320541502,568.6061997472639
50,571.2919536137563,563.5085705049163,517.270984932839
51,504.8829287112735,494.71930902711654,438.98570527647473
52,515.0706268284915,484.52731958519973,438.52684798585034
53,623.7156850232443,532.6605560580921,578.2619715849661
54,600.4098238342347,550.2487342753536,477.402157250426
55,635.2066768368944,440.3097555616825,422.1367314578065
56,485.41061407247196,586.5308993245362,439.74656500810215
57,598.000658578256,527.1203059333681,494.6957224238695
58,522.9645111425712,508.7172132769366,370.47212524712455
59,581.6322364090452,605.7086777781633,488.8920298770293
60,446.5530520183339,588.571404654652,473.51524138272725
61,596.3963018486348,544.8326628140178,471.16445523763485
62,548.2543010126412,484.7414484693939,516.9646500546107
