epoch,deterministic,uniform_v1,uniform_v2
1,145.00892842239844,81.14874776424998,152.84324751579408
2,283.36806549716795,263.68162802143206,288.09791108952265
3,285.82704497009155,236.69504786285057,300.5158625483536
4,485.6565677282483,448.70036893975487,432.44356646129864
5,376.51972009105396,341.74138138159844,366.9879057975563
6,345.43191132461914,456.55666318931344,349.7297969259066
7,353.63296769451847,425.0822345355431,308.1226941875032
8,304.4737561336941,478.6810513613581,294.42766187203443
9,313.8098772248687,353.4193416410317,272.26308300285007
10,296.3363153004189,403.60079813833437,279.7531042472741
11,394.1574222580681,365.2844393602204,370.7902330147027
12,357.6521444001527,359.2971662749863,476.85997306847486
13,405.0105043148139,430.17978089995694,412.30267630200296
14,458.33023692586505,356.42950859717604,441.5079366249455
15,324.48127904166495,398.1020846083831,364.3964613590214
16,485.3685807576659,353.93727223517374,411.4306191041636
17,438.56710062102366,428.36694602900945,363.7036774943848
18,409.2162540071351,420.60307253574393,394.91500634172706
19,350.5864988373072,377.9777166275704,390.80552578659984
20,374.1054860058596,479.64177231618294,437.5639144966364
21,416.8756652898076,517.1656395632154,524.3355688845548
22,633.2144640535935,460.37660823476034,520.7991665148224
23,446.42041873246114,522.8899963714056,554.826375016388
24,327.6081676463145,417.99143593804786,349.84101493196766
25,379.46737544660846,529.49018072083,376.2550032566519
26,478.5933389717026,518.4505758741898,506.9701693449553
27,610.5024320179824,485.17881088132316,445.5996684469143
28,435.0383357014724,506.5418871402729,465.9427363736998
29,553.5914484602797,511.316098754871,592.5514952779896
30,458.68757141257777,482.73897288661936,551.6138955519942
31,476.1368046658151,474.24020460780565,480.45347469330636
32,549.5375455359829,380.59496687334865,511.12099325459513
33,552.5368291751465,416.3105881507272,430.8144260661337
34,594.0853967082007,432.8725839064731,419.60436661351633
35,479.30232418624576,567.846293638612,535.3573293230937
36,530.1335510902821,584.4321250815477,572.4486040623881
37,623.5794080644459,620.5380966966939,526.1946240447148
38,415.515557828269,530.2708820346688,450.2098555329073
39,572.5393192379399,474.157983780835,512.1425222507232
40,529.986803821191,486.9127268264336,544.165940558981
41,505.3839304862728,541.4439452274341,518.9017289906297
42,508.59133624417046,558.2638273394771,554.4954042186201
43,534.0870180197082,549.2407275051644,466.88901216606973
44,489.1595669823231,456.71490839450126,524.8837161832748
45,553.1447835657821,517.5017492241058,617.2858160580881
46,483.47832936226433,795.9934707767363,459.63371074154395
47,572.2028776319922,462.2291773896312,526.5834612257797
48,516.8880791031845,476.4980564902153,462.5757696188424
49,654.671149379564,473.9652939583352,584.7173581400881
50,470.43637281433547,538.4367555419319,605.8730367625492
51,601.5867379935758,541.467522083523,571.5470653791592
52,617.4964396758033,531.7026651832596,652.3801047081934
53,609.2318551510127,517.6888092835665,592.4103583420981
54,478.07809735389657,558.1215516551688,492.93267520238305
55,443.33676094041385,525.509691469157,466.0811405046753
56,540.7181996222871,629.3137681634296,507.5999668561561
57,502.0983071643333,509.05021808676645,539.0738396789105
58,617.3883562545931,616.5520303151236,638.5325901253304
59,621.558348417308,576.5196882709641,600.262224195568
60,565.5938460915179,493.34345899665095,710.3823961857322
61,630.9420692545358,547.835184743967,640.8781766527723
62,587.1685552273115,515.4141161761144,662.0991020372165
63,614.5961140507832,538.2620394445588,597.5580183222539
64,636.4222065274355,488.8799831331727,620.313935149308
65,802.9122436834957,646.8980748185329,665.9424938093488
66,728.2122672113458,506.9880540729744,625.0158233308927
67,680.9057470488342,598.488455075726,639.471248156267
68,649.678074574628,577.5492487383386,588.5880401338952
69,684.1688138736454,578.9255605192051,626.5128446098854
70,726.0117177293724,573.9176342531578,699.2919079625066
71,639.9202678284419,581.1218593934273,592.4724190991676
72,569.3797528735065,484.22694198178385,555.0925741639786
73,607.1027430961192,477.0263502269323,598.434913905063
74,643.0905148941235,443.04095641770135,754.5063931528359
75,548.458016484643,731.8705383671984,484.51275294383413
76,575.6345965584309,448.6636340238123,596.4214061565174
77,632.5029961071157,723.5634337695028,595.819041060689
78,510.03553970169526,503.04270197527603,611.7087849465349
79,572.0973103305219,519.4747792926787,570.4633919983515
80,615.911362082094,519.9918462380975,542.3070703494861
81,556.4282516212515,517.9019796902444,555.1657727962017
82,596.8663059994601,566.2829287379535,564.3278827752536
83,549.9202076185893,495.70669516961624,550.9397540383078
84,776.3175497470537,518.4144331053692,579.1949206623117
85,720.6263021295674,536.5096831434973,530.8982737997227
86,737.577259874098,627.7629870457793,568.8637273853101
87,693.5519603886816,528.7893517202613,626.2466104938469
88,537.2953683842753,595.6513929239408,485.44033529305386
89,844.8076952987261,547.6384130531839,750.8763729177568
90,872.8039706708826,632.7971257149321,607.5199107822557
91,753.4056823347687,764.8534298971833,569.8710124197183
92,739.8304035744752,856.9627751599703,558.8698234604896
93,897.6371955667255,898.0771944818198,537.0468157604271
94,829.2344930613547,664.0362838305109,619.3558328446012
95,1017.7725568999613,551.502858380769,653.6222833734544
96,884.8834332669792,644.7514839230793,669.5865268046313
97,1074.1707334339058,770.1602456149019,634.6889075305272
98,627.4590228269424,741.4454738462533,622.9604143586974
99,773.5905504732506,614.4879537798054,632.5937810243915
100,760.0602882687105,776.2662721886784,586.5997140750795
101,699.9714795180224,629.3396136121871,623.7809584110787
102,811.9929721116071,927.8992062837697,628.4718380064911
103,691.7905031569377,877.1938884301364,575.6912806594507
104,680.4365177841644,636.8821137999997,571.7013955418156
105,838.6992595263404,676.9421819744282,615.9218362035497
106,923.895776687115,596.1506696599436,708.9396505705325
107,677.9146157724595,759.918623382124,560.8281177870637
108,749.8661956007674,935.8910742299686,651.071424274419
109,950.1332075551145,613.5978970568765,700.3930373047959
110,760.9090422905264,685.581783242901,637.8475557311774
111,1074.0416101735914,939.3037165645471,670.4039474952699
112,898.535374314087,680.7083513596365,708.0331369758767
113,843.3872814441759,859.5128663666859,649.5423720421588
114,944.3267037482758,709.2501259413281,610.2991698084649
115,508.2276271889192,883.0405172971599,530.534822884617
116,762.0818979947161,856.8597820472963,671.6238957365306
117,929.6431648214693,803.3093919812136,604.8845921342914
118,877.4401389400722,734.6976549286816,644.8956199880093
119,703.9796212547856,901.0847756516125,594.357046840652
120,732.7009191903715,743.1825810426635,616.2436818129164
121,732.7523643383722,577.150040652617,581.2822014198026
122,770.5681036938261,838.1908971546202,575.5084648127422
123,1011.0460262076801,728.2607102093563,653.9279580794313
124,917.184753896989,663.4067563215764,571.97618160273
125,784.8822597048434,580.3900610430409,732.5560394884587
126,773.2740660804908,864.6404695705572,574.9515652970332
127,945.321262295133,805.2168409408825,631.624668506259
128,776.3484738997106,955.1618859443897,536.876953902736
129,758.1898561635402,736.3396189401413,634.7876736134804
130,768.9437905919121,997.2478937702192,553.9337232106893
131,723.7685981014575,697.803466890472,635.658191403829
132,907.7826434445258,742.8731788444567,585.3968640904636
133,641.9135999797279,979.8496738649319,571.1881214824608
134,897.598925922797,757.8260902920897,617.4205864941533
135,938.8633886380827,1198.3145770863289,604.6967666922857
136,730.2859895204318,798.6915035273881,545.5684495208827
137,677.4087259207125,1009.2293898053931,622.3326507353468
138,794.3422508441373,955.5586401141863,632.2514334547252
139,749.6157590447168,1083.277208872299,634.8137489325575
140,836.2853410238206,805.3099195228126,542.872850678443
141,754.4468949650707,623.1680813942645,617.3486008545495
142,870.737200595222,1114.633562559535,578.9747203514437
