epoch,deterministic,uniform_v1,uniform_v2
1,79.76236355725435,71.59328325317654,79.83225056810723
2,270.34316874057276,303.5675898552354,282.1100895796375
3,286.95309104700954,307.37929502899783,284.3480360870478
4,293.9188823340019,413.57441298624974,359.140637257689
5,338.29166678255956,380.20661994135816,358.07669386053067
6,314.4767314911932,285.6811431038993,310.84756165542814
7,241.18131915743416,290.40670599147643,253.41491720544894
8,302.58622956100726,346.53667634099145,299.09281645626817
9,274.33177044159027,379.37130098751135,307.6038527917684
10,332.90101526406016,371.40400336025834,340.5851824525213
11,420.0452667117173,369.6495681915668,417.31344994622714
12,579.7124830519108,285.98920728757037,497.2037376958019
13,422.7646609328675,409.3114111450667,428.43348223385584
14,309.9958575847478,295.4316820622515,366.4881920757169
15,395.74957904587006,377.4403991266608,361.7047845325758
16,577.3172801899605,456.5046884280893,439.64825257768615
17,392.0482388866221,443.7527555233226,545.2838192040002
18,407.6353375685372,407.6578873094542,472.4668482217638
19,512.8926104275229,434.36446954029054,439.59048792740725
20,385.0660994255807,401.3534141961878,352.5718453325872
21,313.1925844668571,394.5821237418843,376.2988433361778
22,477.7703760803144,457.8278596115724,459.98180823042105
23,486.2322868097306,389.7658399892864,467.04875894787864
24,474.7626958153238,441.78222281435535,488.5136382915081
25,420.1892999606577,421.7729166481398,465.97368668206644
26,473.9541705455116,443.45817408340315,466.0545414757021
27,492.0849709843489,433.02009928105406,489.6036763668373
28,510.4152608110081,455.1684778312123,407.2441545683597
29,477.1827409535109,499.3952216268397,474.68554596469875
30,374.1006991743942,437.2993529350776,426.08677460259696
31,425.8557245494224,449.9001679283576,456.7903493576988
32,490.813781198793,497.8524335278013,464.770964273553
33,464.69034198755855,452.4074193070313,463.0733187126228
34,557.5161933875219,563.6862276540805,663.1205216347605
35,446.4152118690321,424.1206712494492,502.8083607341638
36,506.52551515075754,508.91967212035826,677.4117008675328
37,541.1008250526232,505.0656453242738,702.6883676451228
38,505.22110012413003,512.3060725901593,478.06832330695426
39,469.88574450828344,563.2720779102291,500.28456802181483
40,672.8834633584821,509.6411137553132,603.215940896309
41,525.3907047662177,511.2794787275192,591.2635195835097
42,469.136154962988,527.4285732968888,479.12363164942343
