epoch,deterministic,uniform_v1,uniform_v2
1,79.7100693158851,75.39656661098974,79.81145177652213
2,298.53524559617927,232.76068162137176,306.5423327528141
3,461.8895473830203,95.1229376554457,481.4294562496244
4,307.68624598193105,237.60703674862165,313.1485818204234
5,325.5602296311945,324.16414865560006,321.80664525705635
6,317.5484920624154,245.56243451906568,312.72750395479636
7,423.299589806452,325.7622129766172,477.54036398657007
8,293.7245173768727,242.3962244452893,357.4622990685342
9,588.9724942608616,398.7483019566836,428.91560179678146
10,376.3718394050121,339.28632093907095,418.59719590412453
11,300.90319330052796,367.05231311016576,317.00345018652666
12,415.26989855842766,299.9927041149235,458.772220551515
13,363.38249985770165,321.58324658359834,351.8511300391898
14,462.4810463236657,398.17486993120383,438.6728025635737
15,466.2915052535056,285.10403142195753,517.833319054171
16,382.864365521454,392.92972478511615,382.4231318469359
17,347.3151546465427,452.54294030041257,364.52599082775987
18,357.9125591185712,424.00729603677166,362.84375406186393
19,307.8370843309889,364.1027221302552,325.4762873505286
20,396.0690606524797,536.4611140670047,351.95540923445753
21,375.4559767997075,465.8297973367151,332.42096681419594
22,354.6829848955176,406.40215350017564,327.4542326515815
23,439.6637109766969,378.5478205944949,335.14682436289604
24,301.6818738283135,437.9503621318685,270.24497833867156
25,311.9963715030896,440.15225262728563,302.6939381847827
26,551.4489085623055,484.6626825018079,563.371309667266
27,465.8544452814478,462.0308032565833,405.1397264112904
28,391.10120854918074,421.4326157495937,400.8983553424681
29,502.0901735378169,437.2120323482265,631.2875391066391
30,557.3607448579845,529.0376286644636,449.24092296694727
31,655.6481140428509,414.5642558726374,706.6123528184504
32,556.800817138753,584.1289896869426,678.59914187017
33,390.58638718892433,463.46858247664557,427.899388822579
34,451.0086095889743,519.7405850988071,479.81894061123666
35,387.7880847076783,506.6688248034772,379.2047952709034
36,540.9795232065069,530.9011999209059,545.9012477797269
37,571.759492105927,500.4124914725386,514.3850086997742
38,564.7699801649194,539.6299773808119,525.5249256996759
39,530.5689082756692,477.62220722379607,567.1903468227343
40,497.6257254958965,482.9391580708913,523.5514540864978
41,574.5396189088856,560.7205474603139,615.0319948488932
42,536.3827327513843,502.74099483272295,602.8455808057265
43,549.1306254961488,530.2308146579815,547.4338864939352
44,478.71804848001375,578.7264022328706,570.7477758178869
45,444.7045311118612,564.4878930720669,454.37987014812734
46,584.4487949096185,521.3946045702083,522.6913565115789
47,556.1236548688518,475.6228500937905,511.24845305573245
48,531.5513919816642,480.4794779978891,564.9506734711432
49,551.5193131621562,463.58777944623733,547.7041846825823
50,693.2795897642148,492.7089635692265,604.7830152033434
51,589.474531129279,469.27181537397325,576.712475435387
52,577.5078171696367,546.7112925917634,564.4069829677779
53,577.4950611156589,538.7488005974909,563.3138785321556
54,546.4090098927006,524.3149206369199,492.3491265663013
55,495.11299067914206,488.5912749328023,430.2281239661772
56,478.5524502064738,447.0717150232937,535.0568906572903
57,625.0407725787976,501.6905665257985,616.748184977681
58,563.377776009978,515.5784963138642,523.5077983972835
59,506.11010191768656,580.6466402422841,453.56334609069626
60,601.75892964521,589.0991174794763,578.8226707552319
61,645.6303464485943,572.1019958573227,571.1838740455931
62,514.7247101313053,528.2288204895511,543.4982175991189
63,477.1829436086812,460.2556055251046,476.91936946434527
64,611.8418774759568,582.5306758781392,600.6250103657819
65,539.7114967335061,507.91593862056664,571.0537671314563
66,631.4201032210557,552.9605148268565,595.2039298619198
67,448.6998645153196,555.6871386698972,546.171605697257
68,713.0399973193192,589.2929580388875,514.1048024171101
69,538.2999828525328,599.5615915503021,618.7013146796647
70,429.3232653112794,533.2248641605968,488.2108827284819
