epoch,deterministic,uniform_v1,uniform_v2
371,144.2,228.6,104.0
372,130.6,395.2,107.8
373,491.3,337.2,110.6
374,122.0,294.0,91.5
375,117.7,422.0,82.0
376,203.4,295.3,105.3
377,274.4,251.5,111.2
378,130.2,392.9,79.1
379,115.8,775.4,83.0
380,109.0,181.8,89.8
381,137.7,544.5,102.5
382,112.1,197.8,83.6
383,97.4,743.7,75.8
384,216.6,375.1,100.7
385,103.6,907.5,93.4
386,129.0,241.7,80.3
387,149.3,655.4,97.1
388,91.9,796.9,69.9
389,105.2,569.5,71.5
390,124.7,665.0,79.1
391,114.8,911.7,76.6
392,160.4,438.0,84.5
393,127.2,421.9,88.1
394,130.2,412.1,95.2
395,206.9,744.8,96.0
396,142.5,887.0,90.7
397,118.9,589.4,82.0
398,204.4,905.4,102.5
399,399.4,922.8,83.3
400,207.3,957.8,88.8
401,112.4,390.7,93.3
402,142.1,733.1,86.8
403,154.4,616.0,90.3
404,135.2,815.6,91.5
405,103.6,695.2,82.0
406,160.1,674.9,106.1
407,75.2,555.4,68.1
408,169.0,990.8,101.1
409,117.1,469.2,73.4
410,104.7,678.7,84.4
411,128.5,777.4,93.7
412,181.0,932.6,105.0
413,183.7,806.0,134.4
414,136.0,1000.0,87.3
415,132.0,534.2,75.1
416,215.7,867.9,99.9
417,315.9,858.4,130.1
418,178.0,583.5,100.0
419,131.9,190.9,97.7
420,118.5,548.0,98.3
421,112.4,780.6,91.0
422,589.1,944.9,94.8
423,391.1,835.4,96.7
424,137.3,673.7,102.4
425,139.0,344.1,91.4
426,140.6,834.9,100.2
427,128.8,977.9,86.3
428,125.5,913.8,107.2
429,635.9,796.5,89.9
430,84.1,523.9,70.7
431,130.7,604.6,81.0
432,235.7,969.7,82.5
433,90.7,530.9,65.5
434,119.0,944.1,84.3
435,105.7,744.5,99.2
436,107.3,501.0,82.1
437,236.4,1000.0,94.5
438,208.2,588.0,98.3
439,369.7,848.3,148.7
440,322.0,816.3,141.1
441,160.9,788.3,81.4
442,145.8,841.2,104.7
443,146.7,929.6,101.7
444,117.1,939.3,95.1
445,185.0,954.4,112.2
446,223.5,864.1,121.7
447,191.2,944.4,109.9
448,239.9,977.6,137.3
449,189.9,900.2,131.9
450,132.1,719.4,90.4
451,186.9,747.1,118.0
452,412.6,830.1,119.6
453,203.1,842.3,137.9
454,186.6,930.1,126.5
455,142.3,710.8,102.4
456,117.5,929.1,85.9
457,223.7,1000.0,96.7
458,145.4,904.7,89.7
459,102.8,928.7,80.1
460,115.2,824.7,104.9
461,934.0,875.5,138.6
462,324.9,921.8,98.2
463,294.3,1000.0,88.7
464,232.4,968.0,85.2
465,130.5,322.5,93.9
466,170.9,987.6,108.6
467,177.9,935.0,100.7
468,125.2,383.1,108.7
469,131.3,914.9,80.2
470,345.6,827.1,130.2
471,194.7,734.6,121.4
472,147.9,978.0,168.4
473,170.6,586.5,119.1
474,437.7,739.4,108.6
475,246.7,1000.0,108.6
476,120.2,231.2,110.6
477,339.8,998.9,173.8
478,234.1,1000.0,111.4
479,184.8,1000.0,152.7
480,219.7,481.6,124.7
481,127.9,932.2,121.1
482,226.0,714.3,149.0
483,143.6,332.4,96.8
484,115.8,1000.0,102.9
485,224.6,1000.0,92.4
486,104.3,1000.0,92.2
487,127.1,1000.0,81.4
488,152.2,956.1,98.6
489,155.5,788.8,89.6
490,201.1,727.4,103.6
491,271.2,1000.0,138.7
492,249.9,1000.0,98.4
493,383.3,974.2,131.9
494,250.4,946.5,97.8
495,348.3,1000.0,92.8
496,149.8,932.7,110.2
497,191.1,700.5,111.7
498,232.8,863.4,103.5
499,129.5,1000.0,98.3
500,228.6,1000.0,135.6
501,201.0,1000.0,106.1
502,170.7,952.1,170.1
503,400.2,1000.0,96.5
504,144.4,1000.0,98.0
505,316.3,995.7,113.9
506,510.0,1000.0,109.8
507,242.4,1000.0,120.5
508,210.3,1000.0,93.0
509,410.7,1000.0,97.8
510,145.3,1000.0,131.1
511,690.4,1000.0,121.9
512,126.1,1000.0,98.2
513,120.3,1000.0,89.7
514,117.0,998.8,92.9
515,131.0,1000.0,95.7
516,98.9,915.4,87.6
517,348.9,1000.0,92.8
518,130.3,823.4,91.0
519,100.8,949.8,74.3
520,142.8,967.9,108.7
521,315.0,952.3,129.8
522,391.8,1000.0,106.0
523,176.0,1000.0,139.8
524,140.1,935.6,126.8
525,312.3,1000.0,98.4
526,124.6,1000.0,95.8
527,225.9,1000.0,114.0
528,185.0,976.6,110.0
529,158.2,966.8,121.1
530,155.1,1000.0,100.2
531,570.5,1000.0,98.1
532,126.8,956.4,97.3
533,125.6,1000.0,98.0
534,109.4,1000.0,99.4
535,133.2,963.0,103.7
536,199.2,938.9,124.0
537,138.2,910.2,104.3
538,157.2,1000.0,109.4
539,197.7,1000.0,96.7
540,155.4,1000.0,99.5
541,138.4,1000.0,119.6
542,628.4,941.9,143.9
543,183.2,1000.0,106.1
544,129.1,1000.0,131.9
545,139.4,1000.0,115.9
546,166.4,985.7,114.5
547,349.3,894.3,139.2
548,210.9,932.7,123.3
549,321.7,750.9,109.0
550,350.2,967.0,115.1
551,137.5,1000.0,121.4
552,451.6,1000.0,134.0
553,117.6,929.3,98.5
554,118.5,681.1,101.4
555,144.5,916.7,101.4
556,348.2,1000.0,90.3
557,184.4,1000.0,99.8
558,277.0,793.6,135.8
559,107.4,1000.0,98.2
560,101.6,1000.0,98.2
561,160.0,1000.0,132.1
562,184.3,1000.0,120.7
563,109.2,1000.0,96.3
564,121.9,967.8,92.9
565,125.1,958.6,120.2
566,155.6,1000.0,121.2
567,233.3,983.7,107.9
568,137.3,911.3,116.5
569,171.6,1000.0,124.4
570,145.9,1000.0,131.8
571,260.0,1000.0,143.1
572,533.1,1000.0,129.1
573,260.8,1000.0,119.5
574,126.4,913.1,113.7
575,115.0,911.3,141.2
576,143.5,1000.0,124.0
577,230.4,1000.0,216.4
578,105.1,1000.0,101.4
579,636.2,1000.0,122.4
580,158.6,1000.0,144.9
581,226.0,1000.0,134.8
582,632.2,1000.0,162.7
583,654.9,1000.0,133.5
584,136.1,1000.0,149.7
585,246.6,968.3,124.3
586,236.6,1000.0,164.7
587,261.8,1000.0,149.6
588,526.1,858.7,134.1
589,224.5,912.9,164.5
590,773.3,932.7,392.8
591,159.8,1000.0,94.0
592,217.8,1000.0,133.9
593,295.1,1000.0,153.0
594,172.6,1000.0,152.8
595,260.0,1000.0,122.9
596,624.1,1000.0,130.1
597,128.0,1000.0,115.5
598,383.5,978.1,139.6
599,426.6,1000.0,175.6
600,356.3,1000.0,102.8
601,647.7,1000.0,179.3
602,252.2,1000.0,176.8
603,111.9,1000.0,89.0
604,130.8,1000.0,108.3
605,227.3,936.8,134.6
606,144.6,1000.0,110.3
607,291.1,1000.0,102.6
608,101.1,1000.0,99.9
609,173.3,1000.0,133.9
610,496.4,1000.0,125.4
611,130.2,1000.0,98.2
612,132.1,910.1,111.5
613,124.8,1000.0,102.6
614,161.4,909.6,135.0
615,304.6,969.5,142.1
616,590.1,1000.0,183.3
617,599.7,1000.0,138.2
618,193.3,1000.0,99.9
619,196.6,1000.0,106.2
620,438.7,947.5,128.8
621,156.6,883.5,117.1
622,601.5,1000.0,277.6
623,152.5,1000.0,103.7
624,567.8,1000.0,154.4
625,463.0,1000.0,120.0
626,412.6,1000.0,120.3
627,400.2,971.0,109.3
628,242.0,951.7,102.6
629,583.5,1000.0,112.4
630,186.2,915.4,84.3
631,239.8,1000.0,119.1
632,442.7,1000.0,284.0
633,598.1,1000.0,99.1
634,223.2,845.8,139.3
635,498.4,910.1,174.2
636,109.2,1000.0,102.7
637,158.2,1000.0,93.4
638,275.9,954.2,139.2
639,499.2,1000.0,136.5
640,603.4,1000.0,100.0
641,384.2,1000.0,117.8
642,322.2,991.0,129.0
643,437.1,1000.0,123.7
644,381.1,917.2,135.3
645,285.7,1000.0,118.3
646,843.2,1000.0,102.6
647,138.5,910.1,127.4
648,530.7,1000.0,142.5
649,583.0,1000.0,163.4
650,396.9,1000.0,135.7
651,883.5,1000.0,131.4
652,374.5,638.0,161.4
653,606.9,920.4,313.1
654,457.5,1000.0,162.0
655,810.4,1000.0,120.7
656,1000.0,933.5,222.6
657,212.1,912.5,140.3
658,641.2,909.6,128.9
659,842.2,1000.0,117.7
660,769.4,1000.0,182.8
661,524.1,914.8,254.9
662,543.9,1000.0,114.1
663,938.9,1000.0,137.3
664,244.2,914.2,128.0
665,135.3,1000.0,101.3
666,770.9,983.4,133.4
667,738.1,1000.0,133.7
668,124.7,1000.0,97.6
669,773.5,1000.0,109.7
670,121.7,1000.0,120.0
671,90.7,927.2,88.1
672,693.8,763.0,128.1
673,491.9,1000.0,144.0
674,335.4,1000.0,91.8
675,472.0,1000.0,120.2
676,515.9,1000.0,142.2
677,495.9,1000.0,141.9
678,633.8,1000.0,134.4
679,124.2,958.3,115.9
680,384.0,1000.0,134.1
681,529.8,1000.0,120.4
682,393.0,1000.0,142.9
683,553.0,1000.0,112.1
684,809.0,911.6,209.0
685,733.1,1000.0,106.2
686,371.2,1000.0,96.8
687,912.9,1000.0,162.5
688,667.7,911.8,168.1
689,689.5,1000.0,289.3
690,691.7,1000.0,90.9
691,535.5,1000.0,108.6
692,1000.0,1000.0,165.0
693,706.2,1000.0,96.1
694,789.7,959.8,131.1
695,686.3,919.2,168.9
696,942.0,1000.0,104.0
697,515.1,1000.0,137.5
698,990.4,1000.0,123.5
699,958.4,1000.0,104.6
700,503.0,1000.0,147.4
701,751.1,975.9,88.8
702,861.9,579.8,162.6
703,765.7,926.1,145.9
704,540.4,1000.0,179.3
705,988.6,1000.0,141.7
706,955.2,1000.0,234.8
707,908.9,1000.0,136.7
708,709.7,861.2,287.4
709,728.4,1000.0,359.7
710,931.0,1000.0,107.8
711,1000.0,1000.0,154.9
712,783.0,1000.0,175.1
713,909.4,1000.0,125.0
714,867.9,906.4,203.0
715,606.5,1000.0,92.7
716,544.7,994.8,194.1
717,758.3,1000.0,185.4
718,290.2,1000.0,98.5
719,744.1,1000.0,123.9
720,845.0,1000.0,294.0
721,918.9,869.0,110.9
722,276.7,1000.0,87.4
723,975.1,1000.0,142.7
724,644.2,1000.0,117.5
725,709.5,1000.0,110.9
726,924.2,1000.0,174.1
727,490.1,1000.0,109.1
728,907.5,1000.0,153.6
729,368.6,1000.0,94.5
730,924.2,1000.0,93.1
731,794.2,1000.0,97.6
732,943.8,854.1,237.7
733,710.9,991.1,91.9
734,839.3,847.9,875.5
735,729.2,947.8,170.8
736,512.2,1000.0,95.7
737,849.0,920.1,152.8
738,946.3,893.8,391.1
739,717.7,1000.0,233.0
740,912.6,1000.0,207.9
741,922.8,1000.0,169.3
742,823.1,701.4,97.1
743,731.3,1000.0,118.5
744,578.4,970.1,95.5
745,674.5,884.4,156.4
746,709.8,858.3,115.4
747,560.4,1000.0,190.1
748,763.4,788.2,130.2
749,622.0,913.4,102.1
750,381.1,951.6,124.3
751,927.0,832.3,93.9
752,1000.0,779.0,91.9
753,1000.0,1000.0,86.6
754,1000.0,927.1,165.0
755,708.1,837.9,488.5
756,866.9,988.5,272.7
757,508.3,885.4,259.4
758,501.4,510.6,87.5
759,694.7,940.7,154.9
760,280.3,1000.0,133.0
761,902.5,1000.0,294.5
762,450.2,1000.0,171.1
763,598.3,1000.0,96.9
764,818.6,993.1,347.8
765,266.4,671.2,85.5
766,847.9,856.8,105.9
767,481.4,946.9,149.2
768,731.9,977.1,187.8
769,741.3,969.9,243.6
770,384.3,952.3,128.3
771,463.6,1000.0,134.3
772,741.3,1000.0,188.7
773,963.4,568.7,91.8
774,816.5,909.7,567.9
775,970.2,893.7,362.3
776,812.6,1000.0,216.5
777,834.0,1000.0,109.2
778,692.0,869.8,182.2
779,576.0,893.7,224.6
780,216.3,1000.0,118.2
781,796.6,913.6,481.8
782,739.6,972.5,736.3
783,985.3,926.0,453.9
784,870.7,615.1,397.4
785,1000.0,793.2,823.6
786,637.1,961.6,360.9
787,805.7,941.1,93.7
788,953.5,1000.0,193.6
789,606.4,822.4,158.3
790,816.4,1000.0,221.8
791,790.6,954.8,605.7
792,627.1,923.5,296.7
793,565.7,1000.0,352.8
794,283.8,1000.0,81.5
795,554.3,1000.0,294.2
796,588.1,1000.0,233.1
797,630.1,1000.0,267.2
798,650.4,1000.0,529.5
799,416.7,958.5,354.7
800,882.0,1000.0,402.2
801,348.2,490.4,160.0
802,512.5,1000.0,85.8
803,424.3,896.0,88.9
804,889.0,977.3,706.9
805,543.1,1000.0,186.2
806,965.1,994.3,138.8
807,561.9,849.2,476.3
808,435.6,1000.0,102.5
809,909.4,990.5,358.3
810,748.1,955.6,366.8
811,679.2,703.8,259.3
812,828.6,902.1,416.0
813,681.9,924.2,111.4
814,376.9,965.5,103.4
815,718.8,763.8,320.9
816,944.1,1000.0,161.6
817,525.8,708.0,155.3
818,793.4,588.0,199.8
819,887.2,1000.0,565.2
820,397.1,1000.0,134.7
821,810.2,914.2,478.9
822,346.7,710.1,165.2
823,161.6,921.7,182.7
824,1000.0,1000.0,283.1
825,625.0,920.5,128.7
826,639.9,1000.0,130.6
827,962.0,951.7,455.8
828,1000.0,1000.0,538.9
829,414.8,982.4,517.7
830,377.1,974.0,89.3
831,566.9,934.9,418.7
832,188.3,927.5,95.6
833,458.0,1000.0,114.2
834,1000.0,1000.0,651.4
835,863.4,924.3,247.3
836,217.7,1000.0,115.5
837,534.0,899.9,168.1
838,157.7,775.8,95.6
839,895.4,922.6,591.4
840,341.7,1000.0,164.6
841,966.5,966.1,350.2
842,1000.0,970.6,251.5
843,990.3,934.2,482.3
844,791.1,982.8,559.9
845,453.8,874.3,152.9
846,427.7,1000.0,88.6
847,996.2,1000.0,248.0
848,669.5,1000.0,192.4
849,390.1,869.5,120.4
850,759.4,823.7,351.7
851,912.7,924.3,375.2
852,786.2,1000.0,467.3
853,554.6,1000.0,106.5
854,1000.0,943.1,342.1
855,927.8,858.9,206.3
856,574.6,1000.0,92.5
857,509.0,1000.0,188.4
858,495.0,923.4,78.3
859,853.6,953.7,250.4
860,851.3,887.7,445.1
861,843.9,904.2,152.0
862,968.1,1000.0,351.2
863,592.8,953.0,254.8
864,921.8,992.6,286.8
865,1000.0,920.0,416.1
866,650.1,998.2,160.7
867,977.2,1000.0,378.7
868,630.1,1000.0,199.9
869,974.9,1000.0,891.7
870,515.6,1000.0,95.4
871,616.4,1000.0,89.6
872,862.4,1000.0,141.7
873,562.3,1000.0,101.1
874,931.9,910.2,328.1
875,685.7,1000.0,217.1
876,210.4,1000.0,126.7
877,768.7,903.8,439.4
878,992.5,1000.0,400.8
879,877.1,1000.0,568.9
880,871.2,962.3,129.6
881,834.5,1000.0,674.3
882,773.0,1000.0,242.3
883,700.5,1000.0,103.4
884,561.2,996.6,480.5
885,863.3,1000.0,270.5
886,802.4,923.9,103.4
887,381.2,912.2,300.7
888,605.5,952.8,174.2
889,920.3,1000.0,251.9
890,762.6,1000.0,181.1
891,390.7,922.5,96.2
892,544.9,835.1,154.4
893,892.1,1000.0,107.6
894,478.3,1000.0,121.0
895,945.9,1000.0,256.3
896,1000.0,1000.0,983.1
897,1000.0,1000.0,352.2
898,954.8,1000.0,615.8
899,1000.0,1000.0,272.0
900,843.5,956.4,214.0
901,802.3,1000.0,263.0
902,710.6,1000.0,129.4
903,1000.0,1000.0,405.9
904,858.4,1000.0,187.7
905,822.8,1000.0,195.3
906,903.3,1000.0,370.0
907,976.5,1000.0,216.5
908,606.1,1000.0,112.9
909,744.3,906.9,223.0
910,734.0,1000.0,211.7
911,840.4,1000.0,257.6
912,532.4,1000.0,141.5
913,875.6,1000.0,441.1
914,445.2,1000.0,102.0
915,922.1,816.4,258.4
916,511.5,1000.0,208.3
917,392.8,1000.0,139.5
918,639.2,916.4,247.0
919,515.2,1000.0,87.0
920,918.4,966.8,460.2
921,518.4,1000.0,128.3
922,614.3,1000.0,120.0
923,765.3,1000.0,517.5
924,787.8,1000.0,336.3
925,865.5,1000.0,110.6
926,633.3,1000.0,229.0
927,619.2,1000.0,153.5
928,911.4,782.0,450.7
929,288.6,941.5,103.6
930,834.7,1000.0,305.0
931,609.0,1000.0,121.1
932,270.6,1000.0,133.7
933,526.2,1000.0,220.1
934,935.3,1000.0,818.6
935,839.8,1000.0,124.1
936,920.2,1000.0,188.1
937,926.4,1000.0,206.8
938,465.1,1000.0,100.9
939,456.0,1000.0,183.4
940,587.3,1000.0,300.9
941,845.8,1000.0,493.0
942,564.4,1000.0,175.9
943,1000.0,1000.0,114.2
944,468.4,1000.0,183.5
945,762.5,1000.0,109.7
946,554.9,1000.0,119.0
947,817.3,1000.0,719.2
948,706.9,1000.0,170.9
949,912.2,1000.0,268.2
950,385.7,1000.0,92.4
951,916.8,957.0,210.2
952,291.9,1000.0,177.5
953,831.7,1000.0,123.7
954,394.1,1000.0,146.0
955,812.6,986.4,100.1
956,343.6,912.5,133.9
957,505.7,1000.0,126.7
958,780.0,1000.0,596.0
959,713.5,910.0,370.7
960,1000.0,951.5,185.2
961,627.7,1000.0,121.0
962,587.9,1000.0,198.0
963,829.9,921.8,105.8
964,690.7,739.4,296.4
965,277.1,694.0,93.3
966,855.9,1000.0,145.5
967,891.5,1000.0,395.4
968,733.9,908.3,412.3
969,1000.0,942.1,295.1
970,784.6,921.0,132.7
971,394.7,1000.0,144.3
972,280.1,1000.0,95.1
973,804.6,1000.0,127.2
