epoch,deterministic,uniform_v1,uniform_v2
227,286.8,697.1,130.3
228,166.0,590.4,122.6
229,234.0,395.8,115.5
230,234.8,349.0,149.1
231,139.3,602.0,91.8
232,282.1,343.0,110.1
233,347.8,640.0,100.0
234,206.9,401.0,101.1
235,122.1,197.7,102.4
236,110.7,410.8,100.5
237,134.1,467.2,97.1
238,164.5,610.2,107.5
239,142.9,608.4,69.7
240,252.2,494.4,100.8
241,199.4,618.9,119.3
242,213.7,543.4,103.6
243,162.6,437.8,101.8
244,259.5,610.5,104.4
245,284.1,436.9,106.9
246,216.5,656.9,103.7
247,203.6,489.3,113.1
248,125.3,462.4,98.0
249,506.8,794.1,110.6
250,401.7,360.5,124.4
251,233.8,369.1,108.6
252,319.3,269.2,125.6
253,473.9,259.9,161.7
254,234.3,735.5,116.9
255,333.8,808.9,113.5
256,366.0,361.9,127.6
257,152.1,373.7,95.1
258,140.2,468.6,122.1
259,352.9,538.3,110.5
260,529.6,482.1,121.0
261,195.2,329.7,94.8
262,370.8,654.7,93.5
263,337.1,690.1,154.6
264,955.0,568.6,179.8
265,504.8,889.9,124.7
266,171.3,651.2,121.6
267,804.8,701.1,112.7
268,859.5,741.7,185.3
269,368.3,818.6,102.9
270,679.3,375.1,112.5
271,291.5,709.4,111.2
272,123.2,561.7,85.0
273,365.8,1000.0,111.8
274,719.9,551.5,95.0
275,237.6,810.7,94.6
276,174.7,737.3,96.5
277,622.7,732.2,94.0
278,341.4,668.3,113.1
279,593.6,671.8,125.1
280,512.2,900.8,112.5
281,589.3,583.7,167.0
282,445.1,931.1,122.3
283,427.5,898.3,144.6
284,857.6,913.1,85.9
285,776.8,801.6,149.1
286,656.7,759.2,177.2
287,694.0,912.9,102.3
288,188.5,892.0,121.2
289,241.5,1000.0,121.5
290,632.6,838.5,106.0
291,269.8,414.5,135.5
292,424.5,673.4,106.9
293,502.4,407.9,131.8
294,728.6,810.0,120.3
295,945.9,884.2,122.4
296,565.8,1000.0,138.0
297,853.3,893.3,186.5
298,834.8,765.2,136.1
299,960.9,799.5,260.2
300,474.3,1000.0,122.4
301,476.5,894.5,124.4
302,730.7,720.3,232.6
303,979.1,649.0,123.4
304,820.0,821.5,189.5
305,707.6,909.6,119.1
306,535.5,854.7,111.1
307,617.0,689.5,411.5
308,211.2,915.8,101.6
309,645.9,976.8,109.4
310,495.1,754.7,135.5
311,338.8,859.7,122.5
312,520.9,755.1,111.1
313,690.2,699.2,149.6
314,531.4,764.1,111.3
315,337.2,935.9,134.6
316,747.6,858.7,98.0
317,720.6,969.8,194.4
318,937.8,919.3,193.1
319,461.5,848.5,105.5
320,207.5,1000.0,96.2
321,282.1,937.7,110.3
322,590.5,781.3,112.1
323,769.4,776.5,116.5
324,902.0,958.0,158.9
325,726.9,954.7,112.0
326,658.7,874.3,92.5
327,711.5,522.8,100.5
328,635.5,949.2,135.9
329,755.7,845.1,130.8
330,466.2,840.9,92.7
331,613.9,815.1,325.8
332,801.8,950.1,86.8
333,809.6,837.4,173.0
334,382.8,989.6,100.8
335,615.1,898.7,121.3
336,1000.0,949.6,127.2
337,627.7,958.4,127.2
338,887.5,825.5,111.1
339,919.1,837.8,98.4
340,329.8,910.1,93.0
341,577.1,950.2,185.0
342,606.2,1000.0,96.7
343,599.9,1000.0,92.8
344,846.4,913.6,115.7
345,698.4,993.6,77.6
346,705.0,656.0,183.8
347,644.8,944.0,91.8
348,670.8,816.1,115.8
349,923.1,900.4,349.4
350,348.0,743.9,78.1
351,627.8,883.6,133.6
352,618.0,700.9,188.5
353,214.6,246.5,70.3
354,916.0,828.3,274.0
355,684.9,867.9,84.4
356,752.5,778.0,116.2
357,596.4,849.7,122.4
358,886.0,996.6,97.3
359,337.8,972.8,111.8
360,878.2,612.1,115.3
361,285.4,941.8,108.8
362,701.9,1000.0,111.6
363,865.2,949.6,86.6
364,488.1,670.1,85.1
365,378.7,733.7,64.9
366,584.4,986.2,196.9
367,980.1,976.0,177.1
368,351.0,796.9,112.6
369,603.2,882.4,125.1
370,499.0,953.0,92.4
371,698.1,941.9,168.7
372,488.6,917.7,183.5
373,612.9,359.2,217.8
374,299.6,314.5,101.1
375,134.8,197.2,81.0
376,134.2,165.7,118.4
377,107.5,137.2,106.4
378,99.2,121.3,87.1
379,112.9,116.5,109.4
380,94.5,94.3,101.4
381,100.9,91.5,99.8
382,133.3,281.6,130.9
383,197.9,282.6,113.9
384,198.8,151.2,115.3
385,139.4,121.3,109.7
386,183.4,242.8,120.6
387,192.5,144.6,124.4
388,250.4,301.3,129.1
389,257.3,332.9,124.6
390,545.1,403.4,148.8
391,496.9,852.6,123.8
392,284.2,336.8,88.2
393,300.0,921.3,180.6
394,280.1,818.5,104.7
395,326.5,1000.0,159.2
396,184.1,444.6,63.5
397,742.6,1000.0,139.2
398,704.6,916.1,135.0
399,742.2,890.0,136.1
400,629.7,1000.0,98.0
401,757.8,1000.0,74.2
402,226.2,913.0,81.1
403,914.6,866.7,191.4
404,961.5,923.9,103.0
405,498.8,1000.0,202.2
406,479.0,980.7,111.6
407,268.8,977.2,122.4
408,424.4,728.0,155.2
409,614.4,1000.0,153.3
410,255.1,918.3,123.0
411,584.5,1000.0,173.2
412,198.3,1000.0,172.0
413,314.3,862.7,114.0
414,210.6,759.5,100.5
415,431.8,916.6,93.0
416,635.7,759.4,166.0
417,223.5,767.1,106.5
418,372.2,476.1,77.1
419,535.0,992.3,139.8
420,494.9,845.1,81.3
421,400.7,814.0,83.6
422,174.9,919.6,92.9
423,384.1,968.6,76.4
424,610.6,827.0,154.2
425,245.0,1000.0,90.8
426,259.6,840.1,131.4
427,372.4,904.8,129.2
428,374.4,744.4,95.4
429,194.9,860.7,132.8
430,253.2,707.2,98.3
431,284.0,1000.0,107.2
432,761.3,1000.0,88.0
433,414.8,1000.0,197.6
434,267.4,755.6,103.3
435,772.1,1000.0,132.8
436,282.5,828.4,126.6
437,378.2,856.1,112.6
438,317.8,804.6,141.7
439,531.5,713.5,110.8
440,921.1,968.6,161.8
441,909.8,820.7,117.4
442,460.1,948.7,194.9
443,148.5,1000.0,110.2
444,430.7,992.3,143.7
445,683.5,947.1,71.5
446,362.0,1000.0,141.2
447,451.5,808.9,210.6
448,310.4,552.9,148.1
449,520.5,839.2,165.3
450,425.9,875.1,124.1
451,670.2,1000.0,157.7
452,192.8,809.9,120.7
453,226.0,705.3,89.8
454,602.3,988.2,259.5
455,940.8,1000.0,341.2
456,368.3,915.7,178.3
457,310.7,992.2,183.8
458,838.2,972.7,216.9
459,619.4,1000.0,165.8
460,243.4,1000.0,85.7
461,636.6,1000.0,176.5
462,851.4,1000.0,108.6
463,922.2,875.1,104.9
464,260.0,871.3,137.5
465,588.1,882.1,301.5
466,450.1,870.6,113.0
467,118.3,435.4,69.6
468,388.1,844.0,173.4
469,163.3,803.1,124.3
470,181.6,866.8,82.2
471,893.8,1000.0,108.5
472,555.5,529.3,151.0
473,543.7,799.7,124.5
474,511.1,1000.0,114.5
475,214.9,973.9,89.1
476,586.0,894.9,181.9
477,344.4,685.9,165.2
478,856.4,1000.0,104.4
479,537.7,618.4,203.0
480,443.9,359.8,93.0
481,388.3,936.8,103.5
482,212.6,623.0,82.4
483,477.6,1000.0,113.7
484,744.1,1000.0,106.6
485,121.5,890.5,92.6
486,297.3,1000.0,123.9
487,201.6,1000.0,86.4
488,772.1,1000.0,92.9
489,117.3,701.7,84.3
490,259.5,853.0,86.4
491,841.5,933.3,137.9
492,740.7,347.3,197.2
493,74.9,83.8,77.9
494,73.7,71.7,76.0
495,156.8,152.4,81.3
496,103.5,122.5,76.7
497,117.8,139.6,94.3
498,89.8,68.5,71.8
499,151.2,144.4,144.0
500,116.0,142.9,86.8
501,221.6,277.4,188.9
502,707.3,909.9,262.3
503,532.4,494.3,226.8
504,783.1,826.9,245.4
505,551.6,292.5,146.5
506,457.9,270.3,138.0
507,791.6,566.7,359.8
508,866.3,878.4,353.0
509,518.7,467.3,172.6
510,462.2,1000.0,188.9
511,1000.0,515.4,244.0
512,660.7,400.3,175.6
513,946.5,1000.0,155.6
514,960.7,510.8,195.1
515,695.5,714.6,177.8
516,706.6,814.8,136.9
517,1000.0,916.4,316.7
518,565.3,768.9,210.1
519,724.4,870.1,470.0
520,679.2,341.4,574.1
521,914.2,1000.0,172.3
522,507.1,324.6,197.1
523,561.7,257.7,319.0
524,749.0,529.4,399.2
525,874.8,1000.0,294.5
526,937.7,1000.0,257.2
527,921.4,957.5,573.0
528,558.2,544.3,267.2
529,420.0,359.6,208.9
530,478.1,468.4,288.6
531,801.1,716.3,269.0
532,398.1,512.0,133.4
533,426.3,427.0,147.4
534,890.4,896.3,241.3
535,653.1,1000.0,188.0
536,854.0,1000.0,206.7
537,994.0,1000.0,327.7
538,1000.0,1000.0,618.4
539,976.4,717.6,310.3
540,735.1,780.2,141.8
541,887.6,1000.0,265.9
542,1000.0,948.0,250.5
543,868.6,1000.0,208.7
544,674.2,785.0,246.4
545,997.5,1000.0,534.0
546,903.9,934.8,421.0
547,708.4,625.6,313.9
548,786.1,1000.0,117.1
549,868.9,503.4,166.8
550,999.9,890.1,467.9
551,886.6,1000.0,361.8
552,695.3,996.5,291.3
553,707.5,935.0,189.5
554,871.8,703.2,458.8
555,745.1,1000.0,370.4
556,663.9,810.9,148.4
557,903.7,915.4,240.9
558,985.1,956.9,618.6
559,802.8,983.7,248.9
560,1000.0,930.9,307.5
561,533.7,916.8,120.0
562,932.0,965.4,328.0
563,961.5,1000.0,371.6
564,863.3,899.6,203.9
565,1000.0,867.4,282.2
566,1000.0,1000.0,289.3
567,828.6,868.7,199.2
568,1000.0,909.7,169.2
569,697.8,854.5,197.4
570,778.8,880.5,212.3
571,1000.0,1000.0,382.2
572,936.2,1000.0,181.7
573,1000.0,732.8,170.0
574,752.6,1000.0,214.1
575,780.7,906.5,262.4
576,1000.0,1000.0,475.2
577,541.8,913.2,300.8
578,554.3,861.6,148.5
579,433.0,1000.0,114.4
580,946.8,1000.0,152.4
581,713.2,1000.0,187.7
582,920.3,1000.0,246.2
583,1000.0,1000.0,210.6
584,871.7,993.6,411.7
585,825.6,912.3,282.1
586,544.7,953.3,153.2
587,637.5,1000.0,205.2
588,1000.0,1000.0,349.3
589,313.6,915.8,103.8
590,929.7,731.0,205.4
591,751.1,823.9,118.3
592,908.1,1000.0,368.6
593,164.0,909.8,108.7
594,1000.0,1000.0,181.1
595,361.9,1000.0,167.4
596,303.9,901.6,185.5
597,854.3,1000.0,224.7
598,787.6,1000.0,127.2
599,912.9,1000.0,626.6
600,233.7,1000.0,395.9
601,1000.0,1000.0,201.8
602,884.3,869.4,218.7
603,929.9,732.8,173.7
604,783.3,1000.0,164.5
605,871.2,810.3,431.9
606,931.4,1000.0,363.3
607,442.6,1000.0,150.3
608,819.0,1000.0,560.7
609,703.1,1000.0,194.6
610,1000.0,826.6,299.1
611,685.8,926.1,244.1
612,532.7,928.6,254.6
613,944.7,1000.0,185.2
614,562.4,919.6,144.8
615,850.5,1000.0,112.2
616,666.2,999.7,273.4
617,1000.0,781.4,424.2
618,562.0,1000.0,227.7
619,947.6,939.9,108.6
620,760.5,1000.0,136.7
621,336.2,1000.0,176.5
622,916.3,1000.0,786.1
623,1000.0,909.3,426.2
624,1000.0,1000.0,353.3
625,919.7,1000.0,202.3
626,676.5,1000.0,275.9
627,815.7,1000.0,173.2
628,1000.0,1000.0,138.6
629,161.2,949.4,112.0
630,721.7,1000.0,331.5
631,925.4,1000.0,629.9
632,529.3,1000.0,146.1
633,909.7,932.2,329.3
634,1000.0,1000.0,274.0
635,288.0,1000.0,207.1
636,670.9,1000.0,245.6
637,876.7,1000.0,228.5
638,578.1,1000.0,169.2
639,848.6,957.3,139.2
640,454.4,1000.0,155.7
641,819.9,1000.0,226.5
642,1000.0,1000.0,197.7
643,868.8,979.0,342.4
644,400.7,1000.0,120.2
645,921.8,1000.0,158.5
646,585.3,1000.0,336.8
647,996.3,1000.0,157.8
648,915.9,1000.0,215.7
649,792.9,1000.0,115.3
650,1000.0,940.1,115.3
651,594.6,1000.0,135.2
652,373.7,1000.0,132.8
653,830.9,1000.0,209.0
654,627.6,1000.0,171.2
655,779.0,1000.0,149.2
656,1000.0,1000.0,160.4
657,574.8,1000.0,131.5
658,567.3,1000.0,544.5
659,607.4,960.8,167.4
660,1000.0,1000.0,146.5
661,1000.0,1000.0,428.1
662,1000.0,938.0,289.0
663,951.6,1000.0,257.7
664,1000.0,1000.0,339.5
665,1000.0,1000.0,494.8
666,1000.0,1000.0,235.7
667,890.5,881.9,236.7
668,1000.0,1000.0,220.9
669,1000.0,1000.0,283.5
670,882.1,1000.0,225.9
671,1000.0,939.5,293.3
672,1000.0,1000.0,719.5
673,822.6,1000.0,135.7
674,811.0,679.3,139.2
675,554.0,1000.0,99.7
676,563.0,1000.0,205.3
677,943.3,1000.0,419.8
678,973.8,1000.0,150.2
679,1000.0,1000.0,142.2
680,1000.0,1000.0,136.2
681,685.1,1000.0,226.2
682,822.7,1000.0,113.6
683,995.0,1000.0,285.2
684,606.6,928.3,379.9
685,907.6,1000.0,320.1
686,1000.0,1000.0,137.6
687,938.4,1000.0,116.8
688,1000.0,1000.0,188.2
689,1000.0,1000.0,184.9
690,954.5,831.2,332.6
691,653.2,1000.0,200.7
692,890.0,1000.0,287.2
693,1000.0,1000.0,914.7
694,449.5,1000.0,161.4
695,391.2,1000.0,160.2
696,832.4,1000.0,112.9
697,670.6,1000.0,105.4
698,863.0,1000.0,149.5
699,1000.0,1000.0,360.8
700,513.3,1000.0,99.1
701,886.2,1000.0,207.6
702,1000.0,1000.0,307.0
703,1000.0,971.8,845.0
704,1000.0,1000.0,515.5
705,754.8,1000.0,263.3
706,1000.0,1000.0,112.1
707,694.7,1000.0,295.6
708,795.8,1000.0,415.8
709,1000.0,1000.0,628.7
710,618.4,1000.0,292.4
711,931.3,1000.0,720.3
712,1000.0,1000.0,349.3
713,1000.0,1000.0,306.3
714,940.2,1000.0,209.0
715,839.9,1000.0,552.0
716,841.3,1000.0,329.9
717,920.5,1000.0,378.8
718,460.7,1000.0,260.7
719,673.5,1000.0,218.4
720,1000.0,1000.0,423.3
721,879.4,1000.0,357.0
722,836.9,1000.0,449.7
723,732.9,1000.0,682.8
724,1000.0,924.5,648.6
725,840.3,1000.0,580.1
726,1000.0,1000.0,502.3
727,1000.0,949.3,221.7
728,1000.0,1000.0,271.0
729,1000.0,1000.0,485.3
730,698.9,1000.0,282.1
731,960.8,1000.0,513.1
732,872.8,1000.0,242.4
733,918.8,1000.0,376.8
734,987.7,989.5,800.7
735,1000.0,1000.0,172.3
736,1000.0,1000.0,522.0
737,964.1,1000.0,221.3
738,803.1,944.0,156.5
739,902.0,1000.0,313.3
740,1000.0,1000.0,611.3
741,960.0,1000.0,346.2
742,974.8,1000.0,275.4
743,856.1,1000.0,282.8
744,1000.0,979.6,294.7
745,787.0,1000.0,663.6
746,1000.0,1000.0,490.6
747,945.8,1000.0,258.0
748,1000.0,1000.0,381.5
749,963.2,1000.0,359.5
750,859.7,1000.0,616.7
751,484.1,1000.0,260.2
752,879.5,1000.0,231.1
753,426.4,1000.0,161.0
754,993.0,1000.0,333.3
755,1000.0,1000.0,755.1
756,920.8,1000.0,135.0
757,1000.0,1000.0,389.1
758,687.0,914.6,213.9
759,591.8,1000.0,200.5
760,964.9,1000.0,263.8
761,1000.0,1000.0,198.2
762,754.1,1000.0,119.3
763,1000.0,823.5,209.7
764,984.9,1000.0,694.7
765,778.5,976.9,408.0
766,1000.0,1000.0,500.0
767,932.4,1000.0,212.1
768,809.4,1000.0,342.6
769,1000.0,961.5,432.7
770,930.2,1000.0,193.9
771,887.8,962.5,498.6
772,837.3,1000.0,210.8
773,1000.0,1000.0,181.6
774,1000.0,925.8,552.3
775,387.8,1000.0,221.1
776,1000.0,1000.0,267.4
777,738.2,1000.0,524.4
778,987.9,1000.0,303.8
779,983.1,925.2,710.4
780,1000.0,1000.0,531.0
781,898.1,1000.0,368.6
782,981.8,1000.0,343.9
783,905.4,1000.0,199.3
784,725.7,1000.0,277.3
785,555.6,1000.0,283.7
786,564.1,1000.0,380.0
787,876.1,1000.0,295.5
788,957.2,1000.0,303.5
789,882.4,1000.0,304.6
790,1000.0,1000.0,730.9
791,683.8,1000.0,157.3
792,815.1,1000.0,254.0
793,924.4,1000.0,331.3
794,930.4,1000.0,278.9
795,1000.0,1000.0,781.0
796,1000.0,908.6,542.0
797,687.9,1000.0,150.8
798,633.7,1000.0,292.0
799,647.9,921.0,545.0
800,914.3,1000.0,144.2
801,890.1,1000.0,274.1
802,912.9,975.4,321.3
803,971.5,1000.0,299.0
804,855.4,1000.0,474.5
805,1000.0,1000.0,514.5
806,664.6,1000.0,170.4
807,834.1,1000.0,265.7
808,771.0,1000.0,171.8
809,1000.0,1000.0,740.4
810,683.8,1000.0,670.6
811,941.6,1000.0,168.3
812,1000.0,1000.0,405.6
813,875.0,1000.0,509.2
814,600.9,1000.0,150.5
815,1000.0,1000.0,136.4
816,1000.0,1000.0,256.6
817,920.8,1000.0,279.9
818,1000.0,1000.0,735.0
819,823.5,1000.0,157.4
820,1000.0,1000.0,480.9
821,852.5,954.1,159.9
822,1000.0,1000.0,378.2
823,950.9,1000.0,439.1
824,1000.0,752.6,637.1
825,519.8,1000.0,129.8
826,770.0,1000.0,270.2
827,1000.0,1000.0,552.4
828,930.7,1000.0,548.7
829,399.9,995.4,203.9
830,1000.0,1000.0,405.1
831,698.4,1000.0,418.7
832,1000.0,1000.0,475.3
833,1000.0,1000.0,169.2
834,716.7,1000.0,341.8
835,575.4,1000.0,380.6
836,937.0,1000.0,273.2
837,920.2,1000.0,369.2
838,627.3,992.7,261.2
839,1000.0,1000.0,229.1
840,1000.0,1000.0,189.8
841,896.0,1000.0,387.2
842,1000.0,983.7,494.5
843,1000.0,1000.0,458.4
844,982.2,791.3,138.7
845,1000.0,1000.0,423.7
