epoch,deterministic,uniform_v1,uniform_v2
192,138.0,422.9,102.4
193,312.6,701.2,95.3
194,286.1,263.4,86.6
195,176.0,595.3,112.5
196,184.8,249.0,99.2
197,138.9,359.2,101.7
198,161.3,184.1,102.7
199,271.4,233.8,93.1
200,115.0,465.5,94.8
201,156.6,165.0,93.6
202,129.9,215.2,110.3
203,126.1,432.4,105.8
204,139.2,482.5,94.0
205,171.0,446.9,87.9
206,154.7,592.3,96.5
207,140.2,576.8,109.5
208,177.6,349.6,110.5
209,114.7,212.8,88.1
210,148.5,179.4,114.8
211,114.8,777.3,93.1
212,233.7,259.6,98.4
213,183.0,302.3,122.4
214,177.2,397.6,122.0
215,160.6,300.8,103.2
216,141.8,620.6,95.2
217,188.0,397.1,102.9
218,174.7,315.6,122.1
219,254.7,823.8,132.7
220,184.8,439.1,100.6
221,496.6,570.3,138.8
222,226.4,284.4,115.1
223,517.5,380.8,206.3
224,312.7,215.7,112.2
225,182.7,380.6,128.8
226,131.3,243.4,88.7
227,163.2,562.0,107.1
228,157.9,472.2,92.7
229,104.9,563.7,81.3
230,405.6,565.9,136.3
231,218.3,710.9,141.2
232,134.3,619.5,100.6
233,129.9,362.4,93.1
234,177.4,756.8,108.1
235,140.5,647.4,101.5
236,234.2,479.1,141.9
237,388.8,884.8,223.2
238,154.9,885.2,101.8
239,273.8,564.4,125.6
240,275.4,486.2,121.7
241,227.6,600.5,91.4
242,295.5,248.3,91.6
243,198.0,294.7,147.8
244,222.2,751.8,87.9
245,145.5,518.2,107.0
246,190.8,703.5,107.7
247,178.2,534.6,119.0
248,192.0,563.6,88.2
249,189.9,447.9,121.9
250,184.5,752.1,91.9
251,382.3,967.4,213.9
252,319.3,688.1,141.6
253,201.3,267.0,162.8
254,206.1,233.3,95.5
255,301.9,548.2,119.1
256,208.3,395.5,95.7
257,424.2,747.2,101.3
258,264.4,568.7,179.3
259,333.3,620.2,124.7
260,256.3,508.8,124.1
261,195.8,719.8,110.8
262,258.2,432.8,111.2
263,460.8,505.1,119.0
264,232.2,417.3,116.5
265,184.4,370.2,109.8
266,394.6,779.5,140.3
267,305.5,379.3,150.9
268,329.2,875.5,109.5
269,211.2,669.4,99.5
270,321.3,537.2,113.4
271,298.0,722.0,145.5
272,360.8,866.3,101.6
273,198.3,404.3,103.1
274,178.6,541.4,110.4
275,177.5,870.8,91.3
276,364.3,714.4,105.3
277,400.4,743.7,154.3
278,242.4,709.0,152.4
279,235.8,927.6,84.6
280,232.6,530.2,86.4
281,209.5,781.4,115.9
282,605.4,663.9,145.5
283,145.7,802.5,82.9
284,716.5,663.8,110.4
285,111.7,920.7,83.6
286,251.5,833.5,100.1
287,550.0,426.8,94.9
288,141.2,410.2,95.4
289,222.7,447.0,91.4
290,442.1,678.6,167.3
291,562.4,428.2,122.3
292,333.0,714.9,87.7
293,519.9,650.9,114.3
294,654.4,908.9,141.6
295,219.4,772.9,88.6
296,320.8,619.0,97.2
297,411.6,849.8,92.6
298,214.1,710.4,95.9
299,113.5,398.3,116.7
300,355.1,861.2,130.3
301,182.9,615.3,102.5
302,246.5,838.9,122.0
303,162.8,580.9,104.1
304,905.9,885.8,104.4
305,281.9,700.5,99.3
306,212.5,560.8,98.6
307,271.9,467.9,90.8
308,297.5,514.4,131.8
309,239.2,790.7,205.0
310,174.7,596.7,152.9
311,179.7,713.6,102.0
312,453.1,885.7,119.8
313,148.6,719.2,101.9
314,529.4,679.4,103.1
315,215.5,700.5,112.4
316,165.0,804.6,151.1
317,255.1,320.8,124.4
318,356.9,721.1,284.5
319,153.7,361.1,105.3
320,163.3,783.8,116.8
321,399.2,803.2,148.9
322,153.2,330.0,100.2
323,227.8,978.2,97.3
324,181.3,741.6,141.1
325,456.6,886.3,187.7
326,226.6,837.3,107.9
327,489.8,594.5,195.5
328,322.4,459.4,96.6
329,367.9,242.0,96.9
330,220.4,652.7,96.1
331,175.1,919.3,99.5
332,251.7,429.9,144.7
333,240.2,516.5,92.9
334,225.3,690.6,141.7
335,359.0,923.4,131.9
336,277.2,747.9,176.7
337,125.3,893.4,91.9
338,204.9,860.3,102.1
339,215.8,449.5,110.6
340,223.4,825.2,141.1
341,157.2,557.4,99.3
342,358.1,406.3,111.8
343,170.0,338.0,100.6
344,371.8,626.5,127.2
345,339.1,348.3,154.3
346,236.4,444.3,112.6
347,425.5,490.4,135.0
348,521.9,423.1,106.6
349,743.8,724.8,161.8
350,185.9,828.4,142.1
351,203.6,562.3,108.9
352,459.8,895.0,104.7
353,760.7,866.3,204.6
354,343.9,875.5,100.2
355,174.0,895.7,109.8
356,246.6,773.6,125.1
357,455.2,354.2,161.7
358,332.5,578.5,210.8
359,208.9,642.3,153.4
360,555.3,905.6,120.8
361,347.0,481.4,199.1
362,304.4,749.2,118.6
363,323.9,635.0,162.1
364,290.4,829.4,175.0
365,292.6,549.8,140.9
366,344.5,719.4,130.6
367,326.9,930.7,177.8
368,238.5,438.5,123.1
369,383.2,913.4,133.1
370,235.1,890.6,83.2
371,209.2,1000.0,113.6
372,798.7,547.1,222.2
373,551.2,613.8,142.4
374,640.7,774.2,157.9
375,424.6,880.2,179.7
376,381.4,755.3,142.0
377,442.6,837.9,164.0
378,970.5,861.6,141.5
379,536.8,848.8,158.0
380,854.7,721.7,175.2
381,647.8,869.5,124.5
382,777.8,909.5,232.8
383,567.2,921.5,125.6
384,754.9,694.1,284.0
385,425.8,1000.0,184.2
386,562.7,637.1,155.8
387,846.0,1000.0,211.9
388,191.1,614.7,101.8
389,773.0,813.2,152.9
390,850.4,831.3,176.6
391,480.9,789.1,149.0
392,915.9,851.2,160.3
393,876.9,778.9,190.3
394,647.4,1000.0,321.1
395,348.3,881.6,178.8
396,926.3,867.2,175.9
397,277.4,1000.0,162.9
398,756.1,835.3,183.2
399,638.6,1000.0,200.4
400,881.7,587.8,264.0
401,478.7,819.4,162.8
402,923.0,832.8,184.6
403,197.2,837.8,171.3
404,683.4,871.9,176.1
405,916.2,939.8,230.5
406,799.5,817.6,140.3
407,533.3,258.6,141.6
408,794.9,802.7,138.0
409,811.6,642.1,200.0
410,890.7,939.0,274.3
411,516.4,1000.0,290.6
412,422.3,557.8,215.4
413,654.6,658.1,182.2
414,706.3,988.3,153.5
415,225.2,669.0,108.3
416,563.5,865.5,143.5
417,390.4,501.5,173.8
418,607.4,734.4,106.7
419,671.1,912.9,220.7
420,519.1,708.1,215.9
421,457.3,1000.0,169.9
422,759.1,1000.0,202.1
423,782.8,1000.0,150.0
424,462.0,1000.0,102.5
425,958.7,785.0,200.5
426,445.3,538.2,198.1
427,195.5,814.3,90.2
428,290.4,1000.0,174.9
429,197.1,1000.0,106.6
430,827.1,941.7,215.2
431,533.0,1000.0,207.2
432,382.5,1000.0,160.4
433,296.5,998.7,145.8
434,433.4,929.0,161.5
435,191.2,266.7,114.4
436,531.4,504.9,225.8
437,382.6,924.5,147.8
438,193.7,833.4,102.1
439,240.3,1000.0,144.2
440,221.1,1000.0,293.3
441,438.8,932.2,114.1
442,462.3,631.1,199.0
443,426.6,945.5,91.3
444,292.7,467.8,100.8
445,538.4,763.1,176.1
446,574.3,943.9,123.6
447,457.8,880.1,114.7
448,939.6,529.0,400.0
449,416.5,756.2,112.7
450,491.6,687.5,122.6
451,498.5,691.4,217.8
452,353.3,777.2,138.7
453,154.8,564.8,113.4
454,427.8,1000.0,136.4
455,268.0,388.3,102.7
456,649.5,915.8,115.6
457,215.5,778.4,104.9
458,568.5,911.0,171.3
459,252.5,1000.0,204.0
460,317.5,835.6,112.4
461,150.7,639.7,87.0
462,200.4,728.4,101.8
463,167.2,854.2,81.7
464,152.7,803.3,83.0
465,448.7,493.8,175.0
466,151.0,666.5,85.9
467,260.5,964.4,95.8
468,280.8,906.6,136.0
469,384.5,675.7,148.0
470,187.8,1000.0,96.5
471,439.7,566.9,242.9
472,690.5,945.9,161.0
473,695.5,802.5,301.2
474,854.7,939.0,218.4
475,402.8,930.0,113.5
476,807.4,1000.0,443.0
477,734.3,558.4,235.9
478,681.2,493.9,115.6
479,582.3,604.6,86.6
480,242.6,706.9,91.0
481,535.7,869.2,163.5
482,294.7,581.4,87.9
483,637.3,894.4,170.2
484,214.3,912.1,306.5
485,318.9,213.5,132.3
486,622.4,871.8,199.8
487,398.1,1000.0,103.2
488,316.5,590.0,177.4
489,706.3,1000.0,270.3
490,226.2,665.5,136.3
491,485.8,986.2,172.2
492,406.3,925.9,120.2
493,312.5,958.1,115.4
494,696.1,998.5,141.6
495,432.0,952.3,196.2
496,606.4,1000.0,124.8
497,617.8,970.0,100.3
498,931.1,694.4,391.7
499,423.5,887.0,75.1
500,307.7,694.8,119.5
501,849.2,1000.0,321.9
502,403.9,877.6,114.1
503,385.8,850.8,108.0
504,371.8,924.1,106.2
505,195.5,914.6,169.7
506,827.1,1000.0,188.1
507,702.1,747.0,200.8
508,627.9,941.9,182.4
509,340.3,690.7,186.5
510,655.0,735.0,304.5
511,462.4,987.1,123.9
512,623.8,600.9,221.8
513,827.4,963.7,181.1
514,479.6,985.4,165.0
515,746.6,862.0,309.0
516,509.5,365.7,212.1
517,537.9,831.2,307.5
518,819.0,980.6,200.5
519,557.4,659.2,264.5
520,873.3,938.6,309.9
521,428.2,942.8,152.3
522,632.7,883.6,151.0
523,895.4,802.4,239.6
524,613.1,627.0,164.4
525,821.2,773.3,251.4
526,376.1,425.0,151.0
527,947.8,912.2,120.5
528,345.5,410.6,103.5
529,657.4,793.8,173.6
530,812.2,924.6,100.2
531,744.8,889.3,190.1
532,645.8,982.0,109.5
533,193.3,622.0,98.5
534,1000.0,888.2,380.4
535,490.3,659.8,248.1
536,667.3,1000.0,156.0
537,738.5,672.4,207.2
538,940.0,805.6,354.3
539,701.4,860.0,245.6
540,723.8,993.8,398.8
541,1000.0,1000.0,566.8
542,938.3,848.6,375.6
543,942.5,980.2,567.2
544,869.1,1000.0,530.7
545,609.5,844.2,260.3
546,692.0,867.2,99.3
547,867.2,1000.0,156.9
548,1000.0,907.5,115.1
549,755.2,790.8,350.6
550,683.1,1000.0,110.8
551,698.8,943.7,147.6
552,691.8,947.2,531.5
553,280.1,1000.0,99.4
554,438.0,1000.0,95.6
555,383.3,918.5,147.0
556,356.7,923.5,93.0
557,905.7,981.0,157.4
558,312.0,665.6,97.8
559,247.5,817.6,80.7
560,385.5,923.9,128.7
561,901.6,976.8,130.9
562,752.0,1000.0,149.5
563,948.4,693.3,140.7
564,932.1,944.5,407.4
565,953.5,716.1,497.5
566,949.4,928.7,319.7
567,786.8,1000.0,173.9
568,536.5,223.6,281.3
569,649.4,998.9,382.8
570,999.5,923.0,181.6
571,986.4,992.3,132.9
572,967.3,981.6,406.6
573,767.7,1000.0,321.5
574,815.4,852.3,348.7
575,385.5,914.3,237.2
576,502.3,831.6,107.3
577,1000.0,905.3,288.7
578,1000.0,874.6,419.8
579,945.8,911.5,341.0
580,917.6,1000.0,218.6
581,373.1,765.6,157.0
582,925.8,982.3,175.3
583,971.5,887.8,368.5
584,348.8,945.3,161.0
585,720.7,983.4,153.8
586,988.5,904.1,340.4
587,932.3,1000.0,231.9
588,676.3,1000.0,124.7
589,876.8,385.9,112.0
590,912.5,1000.0,247.5
591,1000.0,1000.0,827.2
592,400.4,850.9,192.7
593,650.1,1000.0,130.4
594,878.5,978.6,161.5
595,842.3,1000.0,179.4
596,1000.0,1000.0,183.2
597,990.4,1000.0,274.7
598,852.9,980.3,158.7
599,904.3,1000.0,113.5
600,825.0,1000.0,196.8
601,948.1,868.7,296.3
602,1000.0,880.1,850.7
603,943.4,962.6,158.7
604,1000.0,1000.0,562.3
605,1000.0,1000.0,503.2
606,939.4,883.4,525.8
607,949.9,958.3,535.2
608,920.1,552.7,322.5
609,891.0,936.2,235.8
610,750.5,1000.0,308.0
611,902.9,1000.0,396.5
612,942.7,949.1,293.6
613,922.8,942.0,656.9
614,972.8,1000.0,428.5
615,858.4,989.1,285.3
616,434.6,821.5,154.8
617,841.9,891.3,382.4
618,353.6,934.2,135.5
619,1000.0,816.3,418.5
620,1000.0,759.5,417.7
621,630.2,1000.0,126.9
622,824.8,1000.0,208.5
623,736.5,1000.0,468.5
624,1000.0,886.1,486.6
625,1000.0,921.9,456.5
626,678.8,998.8,192.7
627,863.2,905.5,364.0
628,663.0,916.3,267.4
629,447.3,1000.0,323.9
630,714.3,1000.0,200.7
631,976.3,1000.0,272.6
632,925.2,1000.0,257.0
633,1000.0,1000.0,265.8
634,707.0,967.8,255.0
635,994.3,1000.0,231.9
636,677.6,970.7,113.0
637,467.7,989.5,130.2
638,502.8,909.6,153.6
639,463.7,1000.0,179.6
640,723.0,977.2,200.5
641,949.6,897.3,289.1
642,690.9,1000.0,112.9
643,899.0,1000.0,334.5
644,737.3,921.9,257.4
645,501.0,1000.0,113.7
646,759.7,917.6,182.8
647,652.5,935.0,230.0
648,454.5,757.4,179.5
649,951.5,1000.0,540.6
650,716.6,858.7,136.5
651,219.2,857.5,137.9
652,452.3,1000.0,124.6
653,251.9,1000.0,107.2
654,912.4,903.7,486.2
655,878.6,1000.0,123.0
656,834.8,1000.0,241.1
657,364.2,1000.0,170.1
658,1000.0,1000.0,423.8
659,908.0,1000.0,404.1
660,900.0,1000.0,440.0
661,636.5,715.4,263.7
662,916.8,942.1,710.4
663,915.8,994.5,851.4
664,782.1,1000.0,251.5
665,393.3,1000.0,100.0
666,915.5,871.8,111.9
667,587.1,1000.0,256.7
668,340.8,685.3,158.6
669,829.9,939.8,312.7
670,728.8,965.1,254.0
671,659.8,986.2,190.9
672,182.4,798.9,87.0
673,581.7,1000.0,232.9
674,553.2,994.9,232.7
675,749.9,1000.0,398.7
676,363.5,975.2,151.7
677,766.3,979.5,307.8
678,213.6,860.1,129.3
679,584.2,933.6,218.9
680,473.7,869.2,269.5
681,921.7,873.5,270.0
682,879.0,989.3,161.0
683,929.0,1000.0,203.3
684,343.0,957.6,179.1
685,306.8,1000.0,139.5
686,1000.0,960.6,245.1
687,408.5,1000.0,125.9
688,997.1,948.5,244.1
689,700.0,973.8,151.4
690,984.7,706.4,224.6
691,960.2,1000.0,770.1
692,530.1,915.7,134.9
693,798.8,962.4,161.0
694,564.5,950.0,112.8
695,1000.0,981.9,379.3
696,725.8,1000.0,258.3
697,809.0,1000.0,166.5
698,291.5,1000.0,114.7
699,845.8,971.0,171.5
700,573.9,946.5,111.2
701,756.3,953.3,206.0
702,790.0,911.4,173.3
703,908.7,995.5,329.7
704,193.3,1000.0,88.8
705,774.6,939.5,111.4
706,189.8,1000.0,90.6
707,197.0,810.8,110.4
708,892.2,1000.0,210.1
709,767.6,1000.0,208.9
710,809.0,717.2,93.0
711,844.6,994.2,201.9
712,403.7,977.1,116.0
713,824.0,938.7,748.6
714,873.0,1000.0,153.1
715,819.2,936.4,222.6
716,408.8,956.8,556.9
717,519.5,1000.0,138.5
718,706.7,748.5,262.7
719,964.6,993.7,651.1
720,1000.0,919.9,483.1
721,717.0,1000.0,191.8
722,274.5,932.8,172.1
723,807.0,893.6,101.6
724,440.1,1000.0,179.8
725,969.8,853.2,187.5
726,784.1,1000.0,198.0
727,889.5,988.9,137.2
728,992.2,1000.0,129.1
729,877.2,757.7,227.3
730,979.5,1000.0,308.4
731,838.4,988.4,264.4
732,842.8,1000.0,101.2
733,762.4,750.7,241.0
734,885.5,1000.0,217.2
735,1000.0,1000.0,358.6
736,985.7,720.9,196.9
737,325.2,881.7,91.3
738,680.7,936.9,294.6
739,799.0,1000.0,159.8
740,435.6,957.3,224.1
741,248.4,876.3,123.5
742,397.7,1000.0,200.9
743,458.8,975.3,215.9
744,231.7,915.1,132.4
745,558.5,1000.0,176.7
746,838.0,1000.0,264.3
747,662.3,925.2,99.5
748,744.8,961.6,224.3
749,287.6,876.1,195.9
750,441.1,1000.0,217.1
751,275.7,829.0,101.4
752,733.6,1000.0,255.9
753,752.7,988.6,240.7
754,497.6,970.9,151.2
755,173.2,1000.0,77.8
756,1000.0,984.1,128.6
757,531.7,930.5,181.8
758,654.7,957.3,85.9
759,977.9,1000.0,463.3
760,805.9,937.6,121.4
761,342.1,868.6,85.0
762,239.9,1000.0,119.1
763,220.6,957.3,86.6
764,297.3,1000.0,102.1
765,254.9,1000.0,692.9
766,607.9,799.6,101.5
767,633.5,840.7,105.7
768,856.7,976.7,490.6
769,501.2,1000.0,124.3
770,241.0,883.7,106.2
771,562.3,900.5,118.5
772,631.7,1000.0,122.6
773,455.9,937.8,176.0
774,740.3,819.4,139.6
775,749.1,1000.0,99.9
776,1000.0,1000.0,349.3
777,546.1,973.2,145.5
778,543.9,982.1,184.2
779,1000.0,998.8,528.0
780,967.5,892.5,612.3
781,870.5,1000.0,254.2
782,890.2,1000.0,443.3
783,256.8,936.2,132.0
784,762.1,882.1,190.3
785,929.6,754.4,143.5
786,719.9,943.4,154.5
787,644.9,861.9,188.8
788,294.7,910.6,229.7
789,566.6,900.0,240.3
790,281.3,1000.0,147.4
791,519.5,564.0,124.4
792,593.8,959.3,447.6
793,315.8,925.7,139.4
794,307.6,907.9,119.7
795,219.9,960.8,110.3
796,938.4,911.0,288.9
797,1000.0,1000.0,676.5
798,947.1,673.2,566.6
799,589.1,1000.0,148.2
800,947.7,1000.0,533.9
801,836.0,951.7,273.7
802,1000.0,896.5,374.7
803,537.2,1000.0,389.6
804,887.5,984.7,187.7
805,678.6,576.4,158.2
806,323.2,1000.0,236.4
807,928.4,1000.0,379.6
808,369.7,1000.0,212.2
809,539.5,996.4,127.0
810,484.7,1000.0,141.4
811,662.3,936.2,192.2
812,319.8,1000.0,211.2
813,881.7,1000.0,313.1
814,1000.0,962.9,289.4
815,631.1,782.1,97.1
816,317.4,738.9,138.0
817,420.2,956.4,187.8
818,284.1,872.6,151.3
819,258.1,848.4,147.9
820,494.1,946.5,219.5
821,427.0,1000.0,367.8
822,265.2,1000.0,151.6
823,280.8,1000.0,137.8
824,700.5,942.0,149.4
825,244.2,1000.0,152.3
826,396.1,1000.0,212.2
827,207.2,995.7,76.1
828,725.8,940.6,210.8
829,1000.0,1000.0,563.0
830,794.5,1000.0,225.6
831,800.8,948.3,247.5
832,1000.0,1000.0,527.0
833,375.6,966.7,171.8
834,260.5,865.9,124.0
835,755.4,1000.0,382.1
836,711.2,868.4,211.1
837,389.6,916.9,181.2
838,988.3,860.3,647.8
839,349.4,871.7,265.6
840,573.9,888.1,620.4
841,193.2,991.2,269.7
842,853.2,967.9,165.3
843,469.2,887.8,135.9
844,317.0,1000.0,144.3
845,323.8,630.1,170.1
846,748.6,1000.0,432.2
847,942.2,932.6,200.4
848,942.1,824.6,407.5
849,614.7,917.6,215.0
850,636.9,1000.0,206.8
851,824.0,927.3,260.1
852,887.7,973.8,424.7
853,372.0,810.9,200.7
854,1000.0,924.5,756.5
855,211.7,1000.0,121.3
856,714.4,1000.0,275.9
857,345.6,899.1,168.1
858,702.6,916.6,318.0
859,448.5,789.9,237.2
860,819.8,938.3,258.4
861,882.2,947.5,220.2
862,569.0,1000.0,160.4
863,865.2,774.3,270.2
864,1000.0,929.5,349.9
865,937.7,933.5,739.3
866,883.6,331.4,939.6
867,1000.0,655.3,178.3
868,1000.0,930.6,693.6
869,504.9,875.1,237.6
870,1000.0,960.0,766.0
871,1000.0,945.1,97.0
872,926.0,1000.0,787.6
873,979.6,1000.0,389.0
874,1000.0,1000.0,573.5
875,797.0,974.7,210.1
876,843.4,1000.0,195.6
877,312.9,1000.0,114.2
878,1000.0,917.0,246.2
879,699.4,223.9,728.8
880,944.8,915.2,667.2
881,959.4,684.1,537.7
882,866.4,828.7,240.6
883,964.3,733.1,155.9
884,1000.0,988.8,257.8
885,934.0,834.0,298.9
886,813.2,922.5,155.7
887,488.0,994.6,299.1
888,601.1,811.7,221.0
889,824.0,968.0,444.1
890,916.3,587.1,245.2
891,1000.0,1000.0,942.8
892,730.1,1000.0,192.1
893,260.0,935.0,151.9
894,930.2,1000.0,388.5
895,1000.0,746.9,174.5
896,926.9,917.1,416.4
897,911.2,635.1,461.7
898,684.9,796.4,681.5
899,1000.0,978.4,207.2
900,1000.0,1000.0,206.5
901,711.2,981.8,142.5
902,985.8,1000.0,295.6
903,873.3,1000.0,771.3
904,802.5,812.3,506.0
905,735.6,933.3,162.5
906,889.4,351.0,462.2
907,922.1,866.7,256.8
908,579.6,1000.0,200.7
909,879.4,929.3,293.1
910,957.1,561.1,498.0
911,856.2,851.8,193.2
912,662.6,600.7,196.4
913,796.8,860.7,439.4
914,891.6,868.6,284.1
915,1000.0,1000.0,567.9
916,707.0,949.5,181.8
917,837.8,938.2,703.5
918,826.9,841.4,265.7
919,468.1,797.8,185.3
920,917.5,1000.0,348.0
921,923.8,1000.0,354.1
922,979.3,1000.0,247.3
923,771.1,1000.0,246.0
924,604.0,1000.0,248.1
925,1000.0,1000.0,210.8
926,439.5,994.6,341.4
927,427.7,849.0,270.5
928,1000.0,1000.0,605.6
929,601.8,1000.0,219.6
930,533.4,1000.0,112.5
931,627.4,1000.0,225.1
932,973.7,934.1,135.3
933,531.9,782.6,138.9
934,1000.0,956.2,878.0
935,918.7,989.3,225.9
936,1000.0,830.1,492.0
937,271.9,951.5,229.5
938,462.1,740.5,192.0
939,642.8,870.9,234.0
940,941.1,884.1,263.9
941,929.4,957.4,342.9
942,948.9,926.7,161.1
943,859.8,994.6,293.5
944,648.2,960.5,173.0
945,672.1,1000.0,142.6
946,550.2,1000.0,103.3
947,1000.0,875.3,206.0
948,1000.0,955.9,217.1
949,937.3,1000.0,434.8
950,838.8,985.5,109.0
951,477.5,1000.0,144.1
952,938.2,870.3,222.0
953,469.7,950.3,286.4
954,620.4,915.8,249.1
955,1000.0,960.9,291.8
956,1000.0,850.9,410.6
957,485.5,891.5,217.8
958,759.7,1000.0,264.6
959,872.4,913.8,195.5
960,918.6,1000.0,229.2
961,511.1,932.2,147.6
962,534.4,938.7,212.8
963,433.1,933.5,121.2
964,832.2,803.2,160.2
965,1000.0,921.5,200.4
966,188.9,717.9,130.0
967,1000.0,971.2,246.2
968,501.3,1000.0,154.2
969,481.1,998.1,160.4
970,873.1,948.1,275.5
971,550.2,1000.0,146.2
972,901.0,940.4,290.8
973,542.5,936.3,205.6
974,812.6,979.4,290.6
975,1000.0,1000.0,441.5
976,336.6,990.7,132.2
977,1000.0,988.8,258.5
978,892.7,1000.0,751.5
979,911.3,973.9,251.7
980,1000.0,1000.0,401.1
