epoch,deterministic,uniform_v1,uniform_v2
128,125.4,167.9,129.2
129,147.3,174.9,128.6
130,122.0,144.5,123.7
131,159.1,187.8,125.9
132,117.7,137.1,111.3
133,139.9,235.1,118.9
134,140.6,225.9,109.0
135,175.3,149.8,135.4
136,144.9,125.4,112.9
137,174.4,184.9,105.3
138,120.9,191.3,104.4
139,124.1,155.0,119.1
140,151.6,134.7,108.9
141,142.8,165.8,118.7
142,133.7,140.5,115.8
143,171.6,176.2,140.0
144,156.0,159.1,120.7
145,144.6,159.2,129.7
146,153.7,218.5,115.4
147,152.5,175.3,129.1
148,127.0,150.8,111.9
149,196.6,178.9,133.6
150,128.6,145.9,105.7
151,166.8,139.2,113.9
152,107.2,194.5,103.0
153,117.7,192.9,97.5
154,130.0,171.4,109.0
155,157.9,142.9,142.2
156,142.8,176.0,112.7
157,132.6,166.0,115.1
158,145.3,147.7,127.8
159,90.2,137.2,84.8
160,110.0,150.5,87.0
161,137.0,152.1,116.0
162,92.8,103.5,88.2
163,107.8,220.4,108.5
164,134.1,198.1,107.8
165,110.5,153.7,100.9
166,126.0,178.3,121.3
167,190.7,169.9,124.6
168,131.9,246.0,113.7
169,94.8,95.7,91.9
170,131.8,166.9,103.8
171,142.0,168.8,116.1
172,108.5,212.8,111.0
173,125.1,122.1,95.4
174,167.8,266.2,120.6
175,109.9,128.2,93.5
176,87.1,224.4,88.4
177,135.0,388.8,121.0
178,137.1,236.9,102.9
179,181.3,214.1,98.2
180,93.2,174.7,88.3
181,169.4,254.2,126.0
182,138.8,308.0,106.2
183,99.6,171.2,93.1
184,122.6,160.4,101.2
185,127.2,209.7,116.7
186,108.2,181.7,98.9
187,133.5,238.6,109.5
188,110.4,178.3,97.2
189,121.7,196.8,104.5
190,127.1,236.1,112.2
191,173.0,247.5,113.1
192,117.0,264.1,108.7
193,134.9,150.8,102.8
194,96.5,316.5,94.6
195,127.8,155.3,107.6
196,103.8,287.2,94.3
197,153.5,222.4,114.8
198,106.0,186.6,95.4
199,110.5,291.0,98.5
200,95.3,196.1,85.7
201,108.9,228.1,92.6
202,104.9,128.9,94.4
203,131.3,171.9,102.5
204,138.8,416.5,105.5
205,126.1,155.8,105.1
206,125.7,165.8,91.3
207,158.0,120.0,128.2
208,146.4,333.4,116.0
209,132.4,139.4,117.7
210,197.8,177.7,106.4
211,127.6,214.4,101.3
212,103.9,178.5,99.3
213,136.0,175.2,113.3
214,129.2,337.1,106.7
215,204.1,244.5,120.0
216,242.8,162.5,140.7
217,183.6,258.8,106.0
218,233.4,311.6,114.3
219,137.8,346.5,102.6
220,267.4,230.9,109.8
221,241.0,186.6,136.8
222,227.3,312.9,128.7
223,149.2,193.1,100.7
224,197.4,144.3,102.8
225,231.1,317.2,112.5
226,149.9,246.5,98.5
227,186.5,257.2,105.6
228,212.7,214.7,104.7
229,263.3,374.4,118.1
230,198.2,159.5,118.2
231,183.7,146.3,96.9
232,230.4,190.1,111.8
233,160.1,317.4,103.9
234,194.9,468.2,123.9
235,135.6,277.4,98.2
236,248.8,356.0,166.5
237,288.9,290.5,135.6
238,184.0,431.5,108.6
239,241.0,198.7,146.5
240,230.2,239.9,110.8
241,235.7,463.3,174.2
242,108.4,264.2,90.2
243,214.5,378.5,124.9
244,213.7,207.9,81.8
245,156.2,198.2,110.0
246,231.0,301.3,110.8
247,301.0,403.0,110.7
248,200.1,212.2,111.8
249,263.7,258.1,92.2
250,200.5,263.7,105.0
251,234.1,187.9,136.3
252,262.7,262.0,104.4
253,323.8,473.5,98.9
254,181.0,199.6,113.0
255,247.6,323.7,140.6
256,223.1,531.6,135.7
257,501.3,311.5,373.8
258,231.1,410.5,103.3
259,121.8,247.0,89.9
260,190.7,522.2,102.5
261,308.4,546.3,130.2
262,209.2,463.4,97.0
263,144.6,208.9,107.8
264,293.8,401.1,158.7
265,290.1,310.3,111.0
266,366.5,357.9,108.2
267,190.9,402.9,100.0
268,321.1,282.0,134.8
269,479.8,537.1,209.4
270,330.6,594.3,110.2
271,646.2,536.2,123.8
272,230.3,629.1,117.6
273,231.5,599.6,145.1
274,415.0,522.3,119.1
275,279.4,544.5,126.4
276,210.9,571.2,137.4
277,342.1,502.4,166.3
278,332.2,254.1,177.4
279,289.8,520.7,290.2
280,209.3,253.5,145.5
281,221.3,327.1,115.3
282,401.8,661.8,132.1
283,459.0,215.6,132.2
284,300.7,249.5,160.2
285,225.5,695.6,102.3
286,190.7,360.0,144.4
287,222.6,491.5,114.9
288,229.1,946.4,140.4
289,373.9,444.8,145.2
290,490.7,646.5,124.4
291,785.0,870.6,112.7
292,131.3,606.2,161.9
293,226.3,578.3,125.1
294,198.9,301.2,169.7
295,172.7,328.9,130.2
296,177.7,417.1,96.6
297,390.8,493.2,114.9
298,268.3,633.4,150.0
299,214.1,399.9,125.5
300,532.8,517.5,114.3
301,523.1,536.8,145.2
302,326.8,336.8,161.5
303,592.3,335.4,160.5
304,590.5,631.9,147.9
305,496.7,750.5,152.9
306,802.3,572.6,323.9
307,470.0,483.7,120.7
308,380.4,437.5,127.0
309,320.9,640.5,150.7
310,203.3,594.5,141.4
311,196.0,670.6,165.4
312,197.9,714.0,126.6
313,163.3,510.2,94.5
314,447.3,460.8,194.8
315,353.4,749.4,154.9
316,439.2,786.2,105.7
317,387.6,861.4,128.9
318,206.4,394.0,88.9
319,450.9,446.6,113.3
320,695.6,487.7,253.9
321,164.4,341.6,134.7
322,202.2,525.1,124.4
323,162.7,276.2,103.4
324,267.2,715.3,156.4
325,196.5,591.1,119.6
326,440.2,930.7,143.4
327,798.1,876.4,138.1
328,153.8,835.4,101.1
329,261.8,558.7,147.7
330,186.5,678.0,113.6
331,271.6,640.6,140.8
332,249.0,680.2,100.6
333,240.3,546.9,135.7
334,362.3,589.2,171.7
335,263.9,395.5,101.6
336,315.7,442.7,98.0
337,244.2,868.0,113.2
338,387.7,509.0,284.7
339,283.5,399.6,142.9
340,506.3,898.8,100.4
341,216.4,357.1,106.6
342,278.2,256.8,114.7
343,209.4,659.6,89.9
344,208.3,652.6,127.7
345,463.7,330.9,174.0
346,629.4,735.7,147.1
347,209.8,463.4,119.6
348,289.8,439.5,207.6
349,445.8,490.1,225.0
350,482.1,750.4,183.9
351,538.5,550.0,165.0
352,532.5,848.8,105.0
353,347.8,534.9,153.9
354,304.5,701.7,144.7
355,411.0,441.8,160.2
356,443.9,779.3,164.9
357,224.4,817.1,142.7
358,578.2,502.8,155.2
359,700.2,451.2,238.0
360,426.4,817.5,154.6
361,403.2,635.9,113.9
362,278.8,533.0,104.1
363,739.8,592.1,147.9
364,317.4,455.2,108.2
365,581.3,873.1,100.1
366,751.6,684.6,130.7
367,319.4,735.1,151.1
368,708.2,825.5,181.3
369,219.9,424.4,107.9
370,618.4,663.6,220.2
371,397.9,605.5,123.8
372,661.4,498.1,118.7
373,494.6,491.2,153.1
374,323.7,666.7,132.5
375,693.9,621.5,147.0
376,942.5,709.8,163.4
377,799.8,878.0,133.3
378,828.7,871.0,131.2
379,617.4,573.8,163.3
380,556.3,485.6,262.6
381,885.9,713.4,155.1
382,692.6,443.0,150.9
383,273.6,672.6,134.5
384,285.9,574.3,115.4
385,619.2,540.8,122.3
386,654.4,474.5,131.8
387,871.1,749.0,143.0
388,641.2,818.6,180.5
389,606.8,455.5,148.1
390,350.1,290.4,124.8
391,827.7,616.4,135.8
392,551.0,748.7,152.8
393,329.1,718.0,108.2
394,634.3,781.5,204.5
395,352.6,356.2,147.1
396,521.4,421.3,151.3
397,253.2,486.3,98.0
398,700.8,820.8,115.9
399,552.4,866.0,126.3
400,885.3,928.6,166.4
401,624.6,502.2,147.2
402,550.1,558.6,161.1
403,748.6,851.8,146.7
404,664.1,1000.0,129.9
405,831.5,897.7,195.4
406,929.8,914.4,561.9
407,619.2,973.2,134.0
408,893.5,989.8,115.2
409,343.8,1000.0,124.8
410,764.0,1000.0,175.8
411,646.0,967.8,143.6
412,653.7,775.1,170.5
413,963.5,921.3,234.7
414,499.8,777.8,135.9
415,276.8,910.9,137.2
416,233.8,789.0,138.2
417,1000.0,985.5,157.3
418,765.3,778.1,171.4
419,376.2,977.7,156.2
420,538.3,1000.0,164.0
421,567.8,803.4,171.5
422,664.9,1000.0,214.7
423,795.2,974.3,185.0
424,806.4,901.6,155.4
425,1000.0,1000.0,160.1
426,670.9,936.2,110.6
427,937.9,862.5,158.8
428,808.4,956.4,163.9
429,242.9,770.6,102.4
430,499.4,1000.0,158.2
431,690.2,958.0,255.0
432,941.5,1000.0,184.7
433,774.7,545.7,277.7
434,249.2,894.3,105.2
435,1000.0,1000.0,284.0
436,933.7,937.6,354.2
437,913.1,975.8,295.6
438,577.7,870.9,141.4
439,523.3,939.9,148.9
440,588.2,1000.0,138.6
441,959.3,963.1,163.2
442,883.9,839.2,225.7
443,768.0,972.2,200.8
444,576.1,865.8,147.3
445,805.7,828.5,247.8
446,627.6,1000.0,126.2
447,1000.0,999.9,671.4
448,1000.0,1000.0,207.2
449,739.2,985.3,190.3
450,980.2,1000.0,157.7
451,704.9,1000.0,264.0
452,1000.0,919.0,160.8
453,745.8,1000.0,155.6
454,915.5,1000.0,152.5
455,807.3,959.7,118.3
456,846.1,784.7,198.5
457,1000.0,948.9,378.3
458,275.6,688.0,120.0
459,918.8,922.0,264.6
460,831.1,844.9,154.3
461,958.0,846.2,430.4
462,919.3,1000.0,186.5
463,761.7,1000.0,194.8
464,674.9,867.4,124.0
465,167.6,669.8,125.1
466,818.4,785.6,187.7
467,468.2,655.9,123.6
468,726.0,823.9,212.4
469,739.6,746.7,161.2
470,911.8,960.1,203.7
471,854.5,913.0,244.7
472,945.3,960.8,170.6
473,458.0,761.4,223.3
474,862.9,954.1,324.8
475,935.4,1000.0,317.7
476,829.7,1000.0,162.4
477,911.9,979.3,214.6
478,840.2,1000.0,268.0
479,643.0,927.4,109.9
480,789.3,1000.0,186.0
481,925.9,821.9,366.8
482,878.5,1000.0,305.0
483,943.3,1000.0,209.7
484,852.5,1000.0,190.7
485,932.7,1000.0,261.4
486,627.6,685.6,318.7
487,799.6,834.6,342.0
488,764.9,733.6,140.1
489,917.1,980.0,326.2
490,757.8,985.2,385.4
491,831.1,1000.0,393.6
492,364.2,747.7,153.6
493,438.7,782.4,124.5
494,708.3,1000.0,185.3
495,576.0,1000.0,259.8
496,734.7,912.9,192.5
497,861.1,823.5,205.8
498,832.2,937.9,254.1
499,693.1,911.9,142.2
500,284.5,635.1,176.8
501,829.5,918.4,302.2
502,927.9,852.6,278.3
503,737.7,814.9,241.3
504,926.9,960.8,236.2
505,736.7,1000.0,164.5
506,825.3,874.0,374.7
507,962.1,1000.0,399.1
508,955.7,1000.0,178.5
509,943.1,935.7,450.2
510,780.2,873.8,245.5
511,743.9,776.7,237.0
512,697.2,958.2,213.3
513,454.7,1000.0,162.6
514,308.0,1000.0,148.4
515,656.8,894.9,197.6
516,1000.0,1000.0,234.1
517,820.3,1000.0,249.5
518,658.3,769.5,167.6
519,788.0,1000.0,188.1
520,833.6,1000.0,373.5
521,908.0,970.7,157.2
522,529.2,967.1,104.4
523,838.5,932.5,274.7
524,814.1,843.2,189.2
525,622.9,1000.0,164.2
526,836.9,928.1,220.4
527,821.7,1000.0,116.9
528,685.5,1000.0,127.3
529,705.0,980.5,252.7
530,570.5,907.6,87.6
531,474.8,1000.0,150.5
532,337.4,879.5,116.7
533,915.4,945.3,99.8
534,945.9,945.5,272.6
535,740.1,909.8,375.9
536,924.6,1000.0,598.5
537,770.5,1000.0,207.2
538,914.0,976.4,196.5
539,407.5,1000.0,162.2
540,1000.0,1000.0,296.4
541,715.8,992.4,151.5
542,672.9,1000.0,176.5
543,452.6,958.2,234.2
544,917.2,1000.0,234.2
545,754.6,1000.0,304.7
546,472.5,1000.0,164.3
547,846.3,1000.0,234.6
548,597.3,945.3,160.8
549,769.3,953.1,163.3
550,1000.0,1000.0,231.8
551,236.4,1000.0,119.8
552,913.7,919.8,279.1
553,964.4,857.3,204.9
554,933.5,845.5,515.7
555,1000.0,823.1,305.0
556,944.7,893.6,266.1
557,851.3,1000.0,269.3
558,555.4,960.9,259.0
559,951.9,1000.0,543.4
560,1000.0,1000.0,290.0
561,916.0,1000.0,282.8
562,908.1,966.1,235.1
563,951.0,974.2,218.1
564,921.8,975.2,291.4
565,913.2,1000.0,159.1
566,730.2,1000.0,277.6
567,944.4,944.0,242.9
568,467.7,807.3,140.3
569,835.3,852.8,194.3
570,693.9,982.9,155.1
571,1000.0,1000.0,699.3
572,912.6,761.1,423.3
573,623.4,939.7,137.6
574,861.0,1000.0,221.8
575,851.6,1000.0,314.6
576,958.2,976.1,294.6
577,950.5,1000.0,248.6
578,859.7,923.6,268.6
579,377.0,879.7,141.4
580,840.9,1000.0,193.4
581,636.1,1000.0,198.5
582,418.7,933.2,146.9
583,763.0,957.5,192.8
584,795.4,940.5,176.7
585,825.8,922.8,286.6
586,1000.0,897.4,351.0
587,930.6,978.5,215.6
588,815.1,979.2,394.3
589,583.0,1000.0,235.8
590,814.7,1000.0,235.1
591,967.8,1000.0,426.8
592,853.4,1000.0,354.6
593,822.8,739.3,386.3
594,906.9,782.7,126.8
595,379.3,552.7,165.0
596,751.4,904.8,112.0
597,911.9,920.8,196.3
598,905.4,994.2,210.4
599,924.1,966.8,191.2
600,970.0,965.8,194.1
601,1000.0,966.2,132.0
602,743.3,924.2,174.7
603,950.8,826.0,159.5
604,1000.0,1000.0,310.0
605,884.4,934.1,157.1
606,848.8,911.1,305.0
607,935.8,914.6,254.0
608,746.4,927.3,263.1
609,489.0,922.4,272.2
610,905.9,980.6,329.8
611,958.2,1000.0,202.8
612,766.8,1000.0,446.8
613,834.4,1000.0,192.6
614,683.4,912.0,228.8
615,682.2,939.5,182.5
616,595.7,872.8,146.0
617,572.0,925.0,184.7
618,797.1,945.1,201.3
619,601.6,1000.0,140.6
620,875.3,1000.0,133.0
621,613.6,757.1,141.9
622,926.3,915.9,276.3
623,716.6,943.4,198.1
624,863.3,974.4,157.9
625,830.4,850.6,193.8
626,684.7,951.3,203.7
627,561.9,742.2,118.1
628,683.0,935.2,171.6
629,805.5,960.4,306.9
630,218.3,964.5,139.4
631,933.1,921.5,251.4
632,450.7,912.1,195.1
633,765.6,894.5,217.6
634,599.5,1000.0,229.7
635,836.8,939.1,235.9
636,886.1,1000.0,272.1
637,856.2,936.5,142.2
638,983.5,941.5,190.1
639,504.7,747.0,120.6
640,908.1,966.8,194.1
641,724.1,844.7,133.0
642,672.3,1000.0,161.9
643,983.8,920.1,217.5
644,778.0,1000.0,120.6
645,974.9,892.0,246.2
646,721.2,830.4,214.6
647,792.2,683.8,309.3
648,561.3,1000.0,126.1
649,719.3,806.0,126.8
650,860.8,968.7,156.9
651,270.0,956.6,236.2
652,1000.0,984.6,328.7
653,775.0,1000.0,176.2
654,1000.0,915.3,223.8
655,473.0,1000.0,153.6
656,472.7,866.3,150.4
657,1000.0,923.0,255.1
658,401.5,950.7,162.7
659,686.2,863.3,169.4
660,1000.0,1000.0,168.3
661,667.8,954.9,219.9
662,536.6,932.9,179.2
663,593.2,913.6,204.1
664,791.8,909.0,289.2
665,1000.0,1000.0,196.5
666,874.3,1000.0,190.7
667,754.3,955.8,259.4
668,938.0,933.2,190.1
669,936.4,950.0,332.7
670,952.3,959.7,160.8
671,1000.0,916.8,437.0
672,1000.0,1000.0,340.1
673,868.9,1000.0,276.6
674,811.3,1000.0,176.9
675,448.1,1000.0,161.4
676,403.7,1000.0,166.2
677,833.9,977.9,174.5
678,897.1,1000.0,189.1
679,1000.0,825.3,645.5
680,837.9,940.9,195.5
681,890.7,1000.0,222.8
682,444.0,860.2,148.8
683,824.4,900.7,164.9
684,984.8,1000.0,241.6
685,841.7,953.8,243.6
686,857.9,831.0,170.9
687,704.2,1000.0,167.5
688,859.2,919.6,203.5
689,843.4,757.1,186.3
690,676.6,1000.0,191.3
691,884.7,1000.0,148.3
692,783.1,950.3,258.6
693,1000.0,1000.0,138.9
694,892.9,907.1,158.2
695,542.8,985.9,138.0
696,728.5,1000.0,234.5
697,714.3,1000.0,134.9
698,911.0,1000.0,289.0
699,473.1,1000.0,154.5
700,872.4,837.2,157.6
701,909.3,975.6,257.9
702,986.2,1000.0,321.8
703,979.9,943.0,324.0
704,851.4,1000.0,114.9
705,756.2,949.1,138.4
706,713.6,1000.0,120.4
707,928.7,1000.0,207.3
708,1000.0,1000.0,335.5
709,802.6,920.8,213.0
710,922.0,1000.0,166.4
711,871.0,928.5,199.0
712,848.7,1000.0,359.1
713,946.1,1000.0,324.7
714,966.6,943.9,207.9
715,982.8,1000.0,149.7
716,456.5,732.9,127.4
717,803.9,852.3,167.2
718,582.0,837.9,141.5
719,594.5,965.4,147.8
720,658.4,1000.0,134.1
721,669.6,1000.0,129.3
722,753.7,992.1,137.7
723,679.0,983.8,221.2
724,638.9,936.8,171.1
725,1000.0,1000.0,190.0
726,824.1,1000.0,213.4
727,674.0,1000.0,138.8
728,870.6,904.7,351.0
729,1000.0,1000.0,454.6
730,903.9,980.8,195.2
731,832.6,951.2,228.5
732,536.6,1000.0,168.6
733,496.1,921.2,113.6
734,940.8,918.0,174.7
735,624.4,787.2,130.1
736,1000.0,948.1,213.6
737,559.4,1000.0,146.7
738,640.0,1000.0,226.3
739,314.2,783.5,143.0
740,912.2,1000.0,274.0
741,877.6,814.5,167.6
742,928.4,1000.0,149.5
743,826.6,1000.0,211.3
744,1000.0,1000.0,368.1
745,712.4,1000.0,186.9
746,880.9,913.0,165.3
747,1000.0,1000.0,242.3
748,669.9,1000.0,138.7
749,830.1,1000.0,177.1
750,1000.0,1000.0,271.4
751,677.2,997.5,146.4
752,1000.0,1000.0,238.3
753,823.0,1000.0,196.4
754,1000.0,1000.0,507.6
755,1000.0,1000.0,235.2
756,745.6,1000.0,166.0
757,1000.0,1000.0,275.6
758,930.6,1000.0,204.5
759,1000.0,1000.0,199.5
760,1000.0,1000.0,238.3
761,1000.0,1000.0,244.8
762,1000.0,865.8,188.3
763,1000.0,730.0,216.7
764,644.6,914.4,137.2
765,810.3,1000.0,238.6
766,679.0,954.3,146.5
767,579.7,832.8,184.2
768,996.9,1000.0,217.4
769,1000.0,1000.0,274.8
770,600.9,886.3,192.9
771,909.7,1000.0,135.7
772,822.5,978.8,187.4
773,947.5,931.0,226.9
774,734.2,946.9,123.2
775,1000.0,1000.0,178.2
776,1000.0,1000.0,243.0
777,957.5,824.8,219.7
778,1000.0,908.6,332.3
779,935.3,673.7,166.9
780,838.1,1000.0,204.7
781,894.0,775.0,174.1
782,962.2,877.1,311.8
783,374.4,1000.0,165.3
784,1000.0,842.0,179.1
785,768.4,926.5,147.5
786,539.6,910.1,141.9
787,1000.0,1000.0,159.3
788,973.1,940.5,195.9
789,911.5,865.9,137.7
790,775.5,1000.0,219.7
791,635.9,1000.0,159.5
792,961.7,827.1,163.7
793,1000.0,849.4,183.7
794,822.7,909.4,246.6
795,890.4,1000.0,267.3
796,733.2,840.8,156.0
797,834.0,876.9,193.0
798,953.8,1000.0,167.7
799,1000.0,983.5,283.0
800,1000.0,918.5,214.9
801,652.0,806.2,256.4
802,792.0,712.9,153.4
803,930.4,1000.0,302.7
804,973.3,1000.0,179.4
805,1000.0,1000.0,308.7
806,1000.0,976.1,207.4
807,664.6,1000.0,218.7
808,806.5,895.9,203.3
809,755.6,797.7,323.1
810,930.2,683.2,186.1
811,511.4,825.6,137.8
812,370.6,896.8,142.2
813,552.2,853.2,134.0
814,804.1,1000.0,156.6
815,852.2,1000.0,156.2
816,958.6,1000.0,338.4
817,592.1,1000.0,191.2
818,750.6,1000.0,188.9
819,186.9,1000.0,140.3
820,611.2,1000.0,179.2
821,1000.0,971.4,460.8
822,734.7,1000.0,424.6
823,1000.0,1000.0,230.6
824,761.6,982.6,143.9
825,916.4,965.1,368.1
826,959.0,1000.0,147.2
827,872.3,641.0,133.3
828,928.8,1000.0,176.4
829,509.5,1000.0,169.6
830,990.8,1000.0,230.0
831,941.2,1000.0,163.6
832,1000.0,1000.0,192.9
833,1000.0,1000.0,138.4
834,1000.0,952.3,174.2
835,977.5,988.8,222.9
836,912.8,1000.0,241.4
837,693.0,862.4,142.7
838,1000.0,1000.0,195.9
839,1000.0,912.5,171.7
840,964.4,1000.0,177.3
841,934.7,847.0,212.3
842,935.5,1000.0,168.6
843,608.6,1000.0,258.1
844,931.6,762.8,141.2
845,982.5,986.6,276.1
846,915.8,912.0,266.4
847,1000.0,1000.0,184.0
848,1000.0,1000.0,223.6
849,748.7,836.5,191.0
850,1000.0,960.5,296.5
851,652.5,902.7,226.0
852,931.9,1000.0,191.3
853,906.6,911.9,160.5
854,926.4,1000.0,243.9
855,1000.0,1000.0,240.2
856,997.8,972.1,145.9
857,1000.0,1000.0,255.3
858,1000.0,1000.0,331.0
859,817.6,1000.0,174.8
860,961.0,904.0,162.3
861,1000.0,973.4,165.9
862,638.2,1000.0,193.2
863,914.1,905.1,258.8
864,917.0,784.6,271.3
865,1000.0,1000.0,209.9
866,934.3,1000.0,205.7
867,746.3,877.2,160.9
868,960.5,996.7,192.6
869,1000.0,1000.0,291.0
870,937.8,907.6,295.3
871,1000.0,1000.0,313.5
872,1000.0,923.5,188.2
873,961.9,1000.0,130.0
874,1000.0,935.6,143.0
875,860.5,1000.0,235.0
876,1000.0,1000.0,312.7
877,970.6,1000.0,183.8
878,920.5,1000.0,135.9
879,1000.0,1000.0,249.1
880,840.2,899.9,172.4
881,956.5,1000.0,215.8
882,714.9,997.6,252.8
883,1000.0,1000.0,309.8
884,1000.0,947.7,368.9
885,871.0,997.4,274.7
886,734.2,1000.0,150.7
887,683.7,907.1,275.9
888,884.3,1000.0,273.0
889,694.6,1000.0,275.3
890,947.3,926.9,245.7
891,1000.0,1000.0,270.0
892,882.6,1000.0,128.2
893,437.4,1000.0,229.9
894,917.1,993.3,186.0
895,998.9,984.8,563.6
896,911.5,961.3,309.9
897,1000.0,1000.0,246.1
898,537.3,835.2,165.9
899,941.5,1000.0,155.9
900,1000.0,697.8,242.4
901,626.8,943.4,172.0
902,649.1,730.9,323.9
903,1000.0,820.8,558.9
904,1000.0,1000.0,354.8
905,917.2,1000.0,441.3
906,1000.0,1000.0,224.2
907,931.1,1000.0,341.5
908,1000.0,1000.0,300.0
909,595.8,867.4,184.1
910,791.7,1000.0,182.3
911,928.8,1000.0,330.0
912,1000.0,1000.0,214.9
913,1000.0,999.4,259.9
914,993.3,910.3,215.1
915,846.2,1000.0,221.4
916,1000.0,824.7,199.8
917,842.0,984.5,176.5
918,815.1,1000.0,334.4
919,1000.0,1000.0,476.1
